Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Luke Ronchi †,7502, b Young,35,31,7,0,112.9,0
Tom Latham (c),388802,st †O'Brien b Dockrell,104,111,9,4,93.69,0
Neil Broom,36581,c Joyce b Chase,38,42,4,0,90.48,0
Ross Taylor,38699,c Simi Singh b McCarthy,57,64,6,0,89.06,0
Corey Anderson,277662, b Young,20,24,0,1,83.33,0
Mitchell Santner,502714,not out ,20,9,2,1,222.22,0
Colin Munro,232359,c †O'Brien b Chase,44,15,3,4,293.33,0
Adam Milne,450860,not out ,10,6,1,0,166.67,0
Ed Joyce,24249,c †Ronchi b Anderson,17,28,3,0,60.71,1
Paul Stirling,303427,c Anderson b Henry,0,9,0,0,0.0,1
William Porterfield (c),24611,c Milne b Kuggeleijn,48,50,5,1,96.0,1
Andy Balbirnie,303423,c Taylor b Anderson,0,5,0,0,0.0,1
Niall O'Brien †,24289,c Munro b Kuggeleijn,5,19,0,0,26.32,1
Gary Wilson,24609, b Henry,30,54,3,0,55.56,1
Simi Singh,1005257,lbw b Santner,0,8,0,0,0.0,1
George Dockrell,348034,lbw b Milne,16,27,1,0,59.26,1
Barry McCarthy,348059,not out ,16,23,1,0,69.57,1
Craig Young,364343,c †Ronchi b Henry,1,3,0,0,33.33,1
Peter Chase,524845,c Milne b Sodhi,14,11,0,1,127.27,1
