Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Hashim Amla,43906,c †Jadhav b Choudhary,1,3,3,0,0,33.33,0
Martin Guptill,226492,c Negi b Aravind,9,10,15,1,0,90.0,0
Shaun Marsh,6683,c Mandeep Singh b Negi,20,17,26,3,0,117.65,0
Manan Vohra,532856,c de Villiers b Chahal,25,28,34,1,1,89.29,0
Wriddhiman Saha †,279810, b Watson,21,25,48,1,0,84.0,0
Glenn Maxwell (c),325026,c Badree b Chahal,6,11,10,1,0,54.55,0
Axar Patel,554691,not out ,38,17,32,3,2,223.53,0
Mohit Sharma,537119,c †Jadhav b Choudhary,6,4,4,1,0,150.0,0
Varun Aaron,360911,not out ,0,5,9,0,0,0.0,0
Mandeep Singh,398506, b Maxwell,46,40,56,5,2,115.0,1
Chris Gayle,51880,c Guptill b Sandeep Sharma,0,2,2,0,0,0.0,1
Virat Kohli (c),253802, b Sandeep Sharma,6,6,8,1,0,100.0,1
AB de Villiers,44936,c †Saha b Sandeep Sharma,10,6,11,1,1,166.67,1
Kedar Jadhav †,290716,c Patel b Sharma,6,6,17,1,0,100.0,1
Shane Watson,8180,c †Saha b Patel,3,6,11,0,0,50.0,1
Pawan Negi,530773,c †Saha b Patel,21,23,30,2,0,91.3,1
Sreenath Aravind,290632,lbw b Maxwell,4,6,11,0,0,66.67,1
Samuel Badree,51433, b Patel,8,9,17,0,0,88.89,1
Aniket Choudhary,527299,c Guptill b Sharma,4,6,8,0,0,66.67,1
Yuzvendra Chahal,430246,not out ,4,4,6,0,0,100.0,1
