Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Prithvi Shaw,1070168,c Kaul b Rashid Khan,65,36,6,3,180.56,0
Glenn Maxwell,325026,run out (Sandeep Sharma),2,3,0,0,66.67,0
Shreyas Iyer (c),642519,c Dhawan b Kaul,44,36,3,2,122.22,0
Rishabh Pant †,931581,lbw b Rashid Khan,18,19,1,0,94.74,0
Naman Ojha,32102,run out (Rashid Khan/†Saha),1,4,0,0,25.0,0
Vijay Shankar,477021,not out ,23,13,1,1,176.92,0
Dan Christian,4864,not out ,7,9,0,0,77.78,0
Alex Hales,249866, b Mishra,45,31,3,3,145.16,1
Shikhar Dhawan,28235, b Mishra,33,30,2,1,110.0,1
Kane Williamson (c),277906,not out ,32,30,0,1,106.67,1
Manish Pandey,290630,c Shaw b Plunkett,21,17,2,0,123.53,1
Yusuf Pathan,32498,not out ,27,12,2,2,225.0,1
