Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,c Stokes b Rashid,47,68,91,3,1,69.12,0
Colin Munro,232359,c †Buttler b Woakes,0,2,2,0,0,0.0,0
Kane Williamson (c),277906, b Wood,14,25,39,1,0,56.0,0
Tom Latham †,388802,c Stokes b Rashid,10,19,28,0,0,52.63,0
Mark Chapman,438563, b Ali,0,3,5,0,0,0.0,0
Henry Nicholls,539511,c Morgan b Curran,55,81,96,1,1,67.9,0
Colin de Grandhomme,55395,c Curran b Rashid,6,11,16,0,0,54.55,0
Mitchell Santner,502714,c Hales b Woakes,67,71,90,4,2,94.37,0
Tim Southee,232364,c Bairstow b Woakes,10,10,26,1,0,100.0,0
Ish Sodhi,559066,c Stokes b Curran,5,7,9,0,0,71.43,0
Trent Boult,277912,not out ,2,2,7,0,0,100.0,0
Jonny Bairstow,297433,hit wicket b Boult,104,60,82,9,6,173.33,1
Alex Hales,249866,c Williamson b Santner,61,74,98,9,0,82.43,1
Joe Root,303669,not out ,23,37,47,1,0,62.16,1
Eoin Morgan (c),24598,c de Grandhomme b Sodhi,8,7,11,1,0,114.29,1
Ben Stokes,311158,not out ,26,18,20,1,2,144.44,1
