Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jos Buttler †,308967,c & b Archer,89,54,8,4,164.81,0
Shane Watson (c),8180,lbw b Meredith,20,14,3,1,142.86,0
Callum Ferguson,5236, b Rose,15,8,2,1,187.5,0
Joe Root,303669,c Meredith b Rose,17,13,3,0,130.77,0
Jason Sangha,959827,c Rose b Faulkner,7,8,0,0,87.5,0
Daniel Sams,826901,c Botha b Faulkner,11,8,2,0,137.5,0
Chris Green,787073,not out ,26,14,2,1,185.71,0
Nathan McAndrew,785323,not out ,1,2,0,0,50.0,0
Matthew Wade (c)†,230193,c Root b Rainbird,85,49,7,4,173.47,1
D'Arcy Short,308798,run out (McAndrew/†Buttler),58,39,5,3,148.72,1
Ben McDermott,603410, b Rainbird,22,18,0,2,122.22,1
George Bailey,4451,not out ,23,10,2,1,230.0,1
Simon Milenko,326639,not out ,4,1,1,0,400.0,1
