Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Cameron Bancroft,501011,lbw b Woakes,26,95,153,2,0,27.37,0
David Warner,219889,c †Bairstow b Anderson,103,151,216,13,1,68.21,0
Usman Khawaja,215155,c †Bairstow b Broad,17,65,107,2,0,26.15,0
Steven Smith (c),267192, b Curran,76,156,211,8,0,48.72,0
Shaun Marsh,6683,lbw b Broad,61,148,227,8,0,41.22,0
Mitchell Marsh,272450, b Woakes,9,18,19,1,0,50.0,0
Tim Paine †,7252, b Anderson,24,36,55,4,0,66.67,0
Pat Cummins,489889,c Cook b Broad,4,18,30,0,0,22.22,0
Jackson Bird,215152,lbw b Broad,4,6,10,1,0,66.67,0
Josh Hazlewood,288284,not out ,1,12,24,0,0,8.33,0
Nathan Lyon,272279,lbw b Anderson,0,10,17,0,0,0.0,0
Alastair Cook,11728,not out ,244,409,634,27,0,59.66,1
Mark Stoneman,229954,c & b Lyon,15,37,49,1,0,40.54,1
James Vince,296597,lbw b Hazlewood,17,37,53,3,0,45.95,1
Joe Root (c),303669,c Lyon b Cummins,61,133,193,7,0,45.86,1
Dawid Malan,236489,lbw b Hazlewood,14,43,47,3,0,32.56,1
Jonny Bairstow †,297433,c †Paine b Lyon,22,39,45,3,0,56.41,1
Moeen Ali,8917,c SE Marsh b Lyon,20,14,17,2,1,142.86,1
Chris Woakes,247235,c †Paine b Cummins,26,62,93,3,0,41.94,1
Tom Curran,550235,c †Paine b Hazlewood,4,15,22,1,0,26.67,1
Stuart Broad,10617,c Khawaja b Cummins,56,63,88,8,1,88.89,1
James Anderson,8608,c Bancroft b Cummins,0,16,27,0,0,0.0,1
Cameron Bancroft,501011, b Woakes,27,42,72,4,0,64.29,2
David Warner,219889,c Vince b Root,86,227,305,8,0,37.89,2
Usman Khawaja,215155,c †Bairstow b Anderson,11,14,23,1,1,78.57,2
Steven Smith (c),267192,not out ,102,275,438,6,0,37.09,2
Shaun Marsh,6683,c †Bairstow b Broad,4,22,28,1,0,18.18,2
Mitchell Marsh,272450,not out ,29,166,198,3,0,17.47,2
