Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c Dhawan b Kumar,31,21,27,5,0,147.62,0
Brendon McCullum,37737,lbw b Rashid Khan,5,10,20,0,0,50.0,0
Suresh Raina (c),33335,lbw b Rashid Khan,5,8,23,0,0,62.5,0
Aaron Finch,5334,lbw b Rashid Khan,3,5,4,0,0,60.0,0
Dinesh Karthik †,30045,c †Ojha b Nehra,30,32,54,2,0,93.75,0
Dwayne Smith,53118,c sub (V Shankar) b Kumar,37,27,38,4,1,137.04,0
Dhawal Kulkarni,277955,run out (Rashid Khan),1,2,6,0,0,50.0,0
Praveen Kumar,30732,not out ,7,7,13,0,0,100.0,0
Basil Thampi,732291,not out ,13,8,10,0,1,162.5,0
David Warner (c),219889,not out ,76,45,70,6,4,168.89,1
Shikhar Dhawan,28235,c McCullum b Kumar,9,9,12,0,1,100.0,1
Moises Henriques,5961,not out ,52,39,57,6,0,133.33,1
