Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Shai Hope †,581379,c †Mushfiqur Rahim b Mashrafe Mortaza,87,108,172,6,1,80.56,0
Sunil Ambris,348054,c Soumya Sarkar b Mashrafe Mortaza,23,19,26,4,0,121.05,0
Darren Bravo,277472,lbw b Mehidy Hasan Miraz,6,13,19,1,0,46.15,0
Roston Chase,391832,c Mahmudullah b Mustafizur Rahman,19,29,36,2,0,65.52,0
Jonathan Carter,314615,lbw b Mustafizur Rahman,3,14,15,0,0,21.43,0
Jason Holder (c),391485,c †Mushfiqur Rahim b Mashrafe Mortaza,62,76,85,3,1,81.58,0
Fabian Allen,670013,lbw b Shakib Al Hasan,7,9,12,1,0,77.78,0
Ashley Nurse,315594,c Sabbir Rahman b Mustafizur Rahman,14,12,22,1,0,116.67,0
Raymon Reifer,450101,lbw b Mustafizur Rahman,7,12,22,0,0,58.33,0
Kemar Roach,230553,not out ,3,4,9,0,0,75.0,0
Sheldon Cottrell,495551,not out ,8,4,6,0,1,200.0,0
Tamim Iqbal,56194, b Nurse,21,23,,4,0,91.3,1
Soumya Sarkar,436677,c Ambris b Nurse,54,67,,4,2,80.6,1
Shakib Al Hasan,56143,c Chase b Nurse,29,35,,3,0,82.86,1
Mushfiqur Rahim †,56029,c Bravo b Roach,63,73,,5,1,86.3,1
Mohammad Mithun,269237, b Holder,43,53,,2,2,81.13,1
Mahmudullah,56025,not out ,30,34,,1,1,88.24,1
Sabbir Rahman,373538,not out ,0,0,,0,0,,1
