Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Zak Crawley,665053,c Mohammed Siraj b Patel,9,30,40,1,0,30.0,0
Dom Sibley,519082, b Patel,2,8,26,0,0,25.0,0
Jonny Bairstow,297433,lbw b Mohammed Siraj,28,67,107,6,0,41.79,0
Joe Root (c),303669,lbw b Mohammed Siraj,5,9,24,1,0,55.56,0
Ben Stokes,311158,lbw b Washington Sundar,55,121,142,6,2,45.45,0
Ollie Pope,887207,c Shubman Gill b Ashwin,29,87,130,2,0,33.33,0
Dan Lawrence,641423,st †Pant b Patel,46,74,89,8,0,62.16,0
Ben Foakes †,364788,c Rahane b Ashwin,1,12,12,0,0,8.33,0
Dom Bess,646847,lbw b Patel,3,16,23,0,0,18.75,0
Jack Leach,455524,lbw b Ashwin,7,17,21,1,0,41.18,0
James Anderson,8608,not out ,10,15,17,1,0,66.67,0
Shubman Gill,1070173,lbw b Anderson,0,3,3,0,0,0.0,1
Rohit Sharma,34102,lbw b Stokes,49,144,235,7,0,34.03,1
Cheteshwar Pujara,32540,lbw b Leach,17,66,106,1,0,25.76,1
Virat Kohli (c),253802,c †Foakes b Stokes,0,8,13,0,0,0.0,1
Ajinkya Rahane,277916,c Stokes b Anderson,27,45,54,4,0,60.0,1
Rishabh Pant †,931581,c Root b Anderson,101,118,226,13,2,85.59,1
Ravichandran Ashwin,26421,c Pope b Leach,13,32,47,2,0,40.62,1
Washington Sundar,719715,not out ,96,174,262,10,1,55.17,1
Axar Patel,554691,run out (Bairstow/Root),43,97,132,5,1,44.33,1
Ishant Sharma,236779,lbw b Stokes,0,1,3,0,0,0.0,1
Mohammed Siraj,940973, b Stokes,0,3,3,0,0,0.0,1
Zak Crawley,665053,c Rahane b Ashwin,5,16,18,0,0,31.25,2
Dom Sibley,519082,c †Pant b Patel,3,21,40,0,0,14.29,2
Jonny Bairstow,297433,c RG Sharma b Ashwin,0,1,2,0,0,0.0,2
Joe Root (c),303669,lbw b Ashwin,30,72,79,3,0,41.67,2
Ben Stokes,311158,c Kohli b Patel,2,9,11,0,0,22.22,2
Ollie Pope,887207,st †Pant b Patel,15,31,44,0,1,48.39,2
Dan Lawrence,641423, b Ashwin,50,95,112,6,0,52.63,2
Ben Foakes †,364788,c Rahane b Patel,13,46,61,0,0,28.26,2
Dom Bess,646847,c †Pant b Patel,2,6,8,0,0,33.33,2
Jack Leach,455524,c Rahane b Ashwin,2,31,33,0,0,6.45,2
James Anderson,8608,not out ,1,1,3,0,0,100.0,2
