Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Rizwan Hussain,962107,c †Walton b Umaid Asif,17,14,2,0,121.43,0
Phil Salt †,669365,c Jordan b Imad Wasim,25,19,3,1,131.58,0
Hussain Talat,628240,c Delport b Iftikhar Ahmed,37,30,4,0,123.33,0
Shadab Khan (c),922943,c Iftikhar Ahmed b Arshad Iqbal,12,14,1,0,85.71,0
Colin Ingram,45705,run out (†Walton/Jordan),14,15,1,0,93.33,0
Asif Ali,494230,c Usama Mir b Jordan,2,5,0,0,40.0,0
Faheem Ashraf,681117,not out ,12,14,0,0,85.71,0
Zafar Gohar,348154,not out ,13,10,1,0,130.0,0
Sharjeel Khan,227762,lbw b Akif Javed,37,14,3,4,264.29,1
Babar Azam,348144, b Muhammad Musa,19,20,3,0,95.0,1
Cameron Delport,322810, b Shadab Khan,11,24,0,0,45.83,1
Imad Wasim (c),227758,c †Salt b Zafar Gohar,26,34,2,1,76.47,1
Iftikhar Ahmed,480603,c Asif Ali b Shadab Khan,1,4,0,0,25.0,1
Chadwick Walton †,315586,c Hussain Talat b Rumman Raees,11,6,1,1,183.33,1
Chris Jordan,288992,not out ,6,8,0,0,75.0,1
Umaid Asif,429122,not out ,13,6,1,1,216.67,1
