Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Danushka Gunathilaka,345821,c Tamim Iqbal b Soumya Sarkar,42,37,3,2,113.51,0
Kusal Mendis,629074,c Mahedi Hasan b Mustafizur Rahman,70,42,6,3,166.67,0
Thisara Perera,233514,c Soumya Sarkar b Abu Jayed,31,17,3,1,182.35,0
Upul Tharanga,50747,c Soumya Sarkar b Mohammad Saifuddin,25,13,4,1,192.31,0
Dasun Shanaka,437316,not out ,30,11,5,1,272.73,0
Dinesh Chandimal (c)†,300628,not out ,2,1,0,0,200.0,0
Tamim Iqbal,56194,c Dananjaya b Aponso,29,23,2,2,126.09,1
Soumya Sarkar,436677,c BMAJ Mendis b Dananjaya,0,4,0,0,0.0,1
Mushfiqur Rahim †,56029,c Perera b Madushanka,6,3,0,1,200.0,1
Mohammad Mithun,269237,c BMAJ Mendis b Madushanka,5,3,1,0,166.67,1
Mahmudullah (c),56025,run out (BMAJ Mendis/Udana),41,31,4,1,132.26,1
Ariful Haque,270135,lbw b BMAJ Mendis,2,3,0,0,66.67,1
Mohammad Saifuddin,629070,c sub (JDF Vandersay) b Udana,20,21,1,1,95.24,1
Mahedi Hasan,833087,c Udana b Shanaka,11,11,1,0,100.0,1
Mustafizur Rahman,330902, b Gunathilaka,8,9,1,0,88.89,1
Abu Jayed,410763,st †Chandimal b Gunathilaka,2,3,0,0,66.67,1
Nazmul Islam,446810,not out ,1,1,0,0,100.0,1
