Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dwayne Smith,53118,lbw b Imran Tahir,53,30,46,5,3,176.67,0
Brendon McCullum,37737, b Morris,60,36,52,6,3,166.67,0
Suresh Raina (c),33335,c Nair b Morris,2,5,13,0,0,40.0,0
Dinesh Karthik †,30045,c Duminy b Imran Tahir,19,17,30,1,1,111.76,0
Ravindra Jadeja,234675,c †de Kock b Duminy,4,7,12,0,0,57.14,0
Ishan Kishan,720471,c Duminy b Imran Tahir,2,6,8,0,0,33.33,0
Dwayne Bravo,51439,not out ,7,6,18,0,0,116.67,0
James Faulkner,270484,not out ,22,13,17,2,0,169.23,0
Quinton de Kock †,379143,c Raina b Kulkarni,5,11,17,1,0,45.45,1
Sanju Samson,425943,c Faulkner b Kulkarni,1,6,7,0,0,16.67,1
Karun Nair,398439,c Tambe b Kulkarni,9,7,12,1,0,128.57,1
Jean-Paul Duminy,44932,c & b Bravo,48,43,67,3,1,111.63,1
Rishabh Pant,931581,c Kumar b Faulkner,20,17,28,2,0,117.65,1
Chris Morris,439952,not out ,82,32,52,4,8,256.25,1
Pawan Negi,530773,not out ,3,4,16,0,0,75.0,1
