Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Khurram Manzoor,41140,c Sahibzada Farhan b Faheem Ashraf,51,41,6,1,124.39,0
Joe Denly,12454, b Mohammad Sami,4,3,1,0,133.33,0
Babar Azam,348144,c Asif Ali b Hussain Talat,55,53,3,2,103.77,0
Colin Ingram,45705,c †Ronchi b Faheem Ashraf,1,2,0,0,50.0,0
Ravi Bopara,10582,run out (sub [CAK Walton]/†Ronchi),8,5,1,0,160.0,0
Imad Wasim (c),227758, b Faheem Ashraf,10,6,2,0,166.67,0
Mohammad Rizwan †,323389,not out ,21,9,2,1,233.33,0
Mohammad Irfan,805925,not out ,1,1,0,0,100.0,0
Jean-Paul Duminy,44932,not out ,43,44,5,0,97.73,1
Luke Ronchi †,7502,c & b Mohammad Irfan,71,37,10,3,191.89,1
Hussain Talat,628240, b Mohammad Amir,8,7,1,0,114.29,1
Asif Ali,494230,not out ,26,16,3,1,162.5,1
