Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Marcus Harris,434813,c Turner b Tye,48,28,6,2,171.43,0
Aaron Finch (c),5334,c †Inglis b Johnson,2,3,0,0,66.67,0
Cameron White,8291,not out ,68,55,4,3,123.64,0
Tom Cooper,219885,c Johnson b Tye,57,34,5,4,167.65,0
Dwayne Bravo,51439,not out ,0,1,0,0,0.0,0
David Willey,308251,c Harris b Richardson,55,41,5,2,134.15,1
Michael Klinger,6161,c †Ludeman b Mohammad Nabi,0,1,0,0,0.0,1
Hilton Cartwright,557295,st †Ludeman b Hogg,22,23,3,0,95.65,1
Ashton Turner,500268,run out (Bravo),70,32,3,5,218.75,1
Ashton Agar,505120,not out ,26,17,1,2,152.94,1
Adam Voges (c),8119,run out (Cooper/Bravo),1,1,0,0,100.0,1
Tim David,892749,not out ,3,5,0,0,60.0,1
