Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Sam Heazlett,826679,c Finch b Sutherland,6,9,1,0,66.67,0
Ben Cutting,230371,lbw b Sutherland,27,11,2,2,245.45,0
Chris Lynn (c),326637, b Mohammad Nabi,14,17,2,0,82.35,0
AB de Villiers †,44936, b Patel,6,4,1,0,150.0,0
Matt Renshaw,722303,run out (Wildermuth),65,47,3,4,138.3,0
Marnus Labuschagne,787987,c Wildermuth b Boyce,28,26,1,0,107.69,0
Jack Prestwidge,977451,c Christian b Sutherland,4,6,1,0,66.67,0
James Pattinson,272465,not out ,0,0,0,0,,0
Tom Cooper,219885,c Prestwidge b Cutting,23,10,3,1,230.0,1
Aaron Finch (c),5334,not out ,63,49,2,4,128.57,1
Dan Christian,4864,c Renshaw b Mujeeb Ur Rahman,8,12,1,0,66.67,1
Beau Webster,381329, b Cutting,14,17,0,1,82.35,1
Mohammad Nabi,25913,not out ,38,28,3,1,135.71,1
