Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Aaron Finch (c),5334,c †Billings b McAndrew,18,13,1,1,138.46,0
Shaun Marsh,6683,c Green b McAndrew,87,48,5,5,181.25,0
Sam Harper †,772361,c Davies b Tremain,7,6,1,0,116.67,0
Rilee Rossouw,318845,c Green b Sangha,3,4,0,0,75.0,0
Mohammad Nabi,25913,c Green b McAndrew,33,24,1,3,137.5,0
Imad Wasim,227758,not out ,8,4,1,0,200.0,0
Mackenzie Harvey,1076382, b Sams,1,2,0,0,50.0,0
Will Sutherland,1076722,not out ,1,2,0,0,50.0,0
Usman Khawaja,215155,not out ,48,34,6,0,141.18,1
Alex Hales,249866,c Harvey b Perry,45,19,7,2,236.84,1
Callum Ferguson (c),5236,lbw b Imad Wasim,11,9,1,0,122.22,1
Sam Billings †,297628,not out ,10,10,1,0,100.0,1
