Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Marcus Harris,434813,c Rahane b Vihari,70,141,224,10,0,49.65,0
Aaron Finch,5334,lbw b Bumrah,50,105,163,6,0,47.62,0
Usman Khawaja,215155,c †Pant b Yadav,5,38,50,0,0,13.16,0
Shaun Marsh,6683,c Rahane b Vihari,45,98,120,6,0,45.92,0
Peter Handscomb,334337,c Kohli b Sharma,7,16,25,0,0,43.75,0
Travis Head,530011,c Mohammed Shami b Sharma,58,80,109,6,0,72.5,0
Tim Paine (c)†,7252,lbw b Bumrah,38,89,135,5,0,42.7,0
Pat Cummins,489889, b Yadav,19,66,109,0,0,28.79,0
Mitchell Starc,311592,c †Pant b Sharma,6,10,19,0,0,60.0,0
Nathan Lyon,272279,not out ,9,8,18,0,0,112.5,0
Josh Hazlewood,288284,c †Pant b Sharma,0,1,3,0,0,0.0,0
KL Rahul,422108, b Hazlewood,2,17,25,0,0,11.76,1
Murali Vijay,237095, b Starc,0,12,14,0,0,0.0,1
Cheteshwar Pujara,32540,c †Paine b Starc,24,103,151,1,0,23.3,1
Virat Kohli (c),253802,c Handscomb b Cummins,123,257,373,13,1,47.86,1
Ajinkya Rahane,277916,c †Paine b Lyon,51,105,122,6,1,48.57,1
Hanuma Vihari,452044,c †Paine b Hazlewood,20,46,72,2,0,43.48,1
Rishabh Pant †,931581,c Starc b Lyon,36,50,90,2,1,72.0,1
Mohammed Shami,481896,c †Paine b Lyon,0,1,3,0,0,0.0,1
Ishant Sharma,236779,c & b Lyon,1,11,9,0,0,9.09,1
Umesh Yadav,376116,not out ,4,31,41,0,0,12.9,1
Jasprit Bumrah,625383,c Khawaja b Lyon,4,4,3,1,0,100.0,1
Marcus Harris,434813, b Bumrah,20,56,84,2,0,35.71,2
Aaron Finch,5334,c †Pant b Mohammed Shami,25,31,64,5,0,80.65,2
Usman Khawaja,215155,c †Pant b Mohammed Shami,72,213,297,5,0,33.8,2
Shaun Marsh,6683,c †Pant b Mohammed Shami,5,11,16,1,0,45.45,2
Peter Handscomb,334337,lbw b Sharma,13,14,21,3,0,92.86,2
Travis Head,530011,c Sharma b Mohammed Shami,19,49,60,2,0,38.78,2
Tim Paine (c)†,7252,c Kohli b Mohammed Shami,37,116,156,4,0,31.9,2
Pat Cummins,489889, b Bumrah,1,6,24,0,0,16.67,2
Mitchell Starc,311592, b Bumrah,14,29,59,3,0,48.28,2
Nathan Lyon,272279,c Vihari b Mohammed Shami,5,10,19,1,0,50.0,2
Josh Hazlewood,288284,not out ,17,25,33,2,0,68.0,2
KL Rahul,422108, b Starc,0,4,5,0,0,0.0,3
Murali Vijay,237095, b Lyon,20,67,95,3,0,29.85,3
Cheteshwar Pujara,32540,c †Paine b Hazlewood,4,11,15,1,0,36.36,3
Virat Kohli (c),253802,c Khawaja b Lyon,17,40,64,2,0,42.5,3
Ajinkya Rahane,277916,c Head b Hazlewood,30,47,71,2,1,63.83,3
Hanuma Vihari,452044,c Harris b Starc,28,75,107,4,0,37.33,3
Rishabh Pant †,931581,c Handscomb b Lyon,30,61,75,2,0,49.18,3
Umesh Yadav,376116,c & b Starc,2,23,35,0,0,8.7,3
Ishant Sharma,236779,c †Paine b Cummins,0,5,13,0,0,0.0,3
Mohammed Shami,481896,not out ,0,0,8,0,0,,3
Jasprit Bumrah,625383,c & b Cummins,0,3,4,0,0,0.0,3
