Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shaun Marsh,6683,c Rohrer b McKay,4,5,1,0,80.0,0
Michael Klinger,6161,c Cummins b Watson,38,32,5,0,118.75,0
Ian Bell,9062,st †Lenton b Green,45,38,2,2,118.42,0
Mitchell Marsh,272450,not out ,44,27,0,3,162.96,0
Adam Voges (c),8119,retired hurt ,3,4,0,0,75.0,0
Ashton Turner,500268,c Morgan b Cummins,20,11,1,2,181.82,0
Sam Whiteman †,334394,not out ,6,4,1,0,150.0,0
Ryan Gibson,825211, b Willey,3,8,0,0,37.5,1
Kurtis Patterson,505110,c †Whiteman b Willey,11,9,2,0,122.22,1
Shane Watson (c),8180,c Klinger b Richardson,3,7,0,0,42.86,1
Eoin Morgan,24598,c Willey b Turner,8,10,1,0,80.0,1
Ben Rohrer,7547,c Turner b Tye,15,18,2,0,83.33,1
Andre Russell,276298,c Turner b Johnson,6,9,1,0,66.67,1
Pat Cummins,489889,run out (†Whiteman),39,26,6,0,150.0,1
Jay Lenton †,603411,c Turner b MR Marsh,16,14,2,1,114.29,1
Chris Green,787073,not out ,14,12,2,0,116.67,1
Clint McKay,6903,not out ,7,8,0,0,87.5,1
