Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Murali Vijay,237095,lbw b Wafadar Momand,105,153,233,15,1,68.63,0
Shikhar Dhawan,28235,c Mohammad Nabi b Yamin Ahmadzai,107,96,128,19,3,111.46,0
KL Rahul,422108, b Yamin Ahmadzai,54,64,108,8,0,84.38,0
Cheteshwar Pujara,32540,c Mohammad Nabi b Mujeeb Ur Rahman,35,52,81,6,0,67.31,0
Ajinkya Rahane (c),277916,lbw b Rashid Khan,10,45,63,2,0,22.22,0
Dinesh Karthik †,30045,run out (sub [Nasir Jamal]/†Afsar Zazai),4,22,33,0,0,18.18,0
Hardik Pandya,625371,c †Afsar Zazai b Wafadar Momand,71,94,130,10,0,75.53,0
Ravichandran Ashwin,26421,c †Afsar Zazai b Yamin Ahmadzai,18,39,45,1,0,46.15,0
Ravindra Jadeja,234675,c Rahmat Shah b Mohammad Nabi,20,31,58,1,1,64.52,0
Ishant Sharma,236779,lbw b Rashid Khan,8,13,31,1,0,61.54,0
Umesh Yadav,376116,not out ,26,21,25,2,2,123.81,0
Mohammad Shahzad,419873,run out (Pandya),14,18,18,3,0,77.78,1
Javed Ahmadi,308235, b Sharma,1,8,25,0,0,12.5,1
Rahmat Shah,533956,lbw b Yadav,14,15,22,2,0,93.33,1
Afsar Zazai †,420402, b Sharma,6,10,21,1,0,60.0,1
Hashmatullah Shahidi,440970,lbw b Ashwin,11,24,42,2,0,45.83,1
Asghar Afghan (c),320652, b Ashwin,11,14,15,2,0,78.57,1
Mohammad Nabi,25913,c Sharma b Ashwin,24,44,55,4,0,54.55,1
Rashid Khan,793463,c Yadav b Jadeja,7,14,16,1,0,50.0,1
Yamin Ahmadzai,440968,c Jadeja b Ashwin,0,9,10,0,0,0.0,1
Mujeeb Ur Rahman,974109,st †Karthik b Jadeja,15,9,12,2,1,166.67,1
Wafadar Momand,973945,not out ,6,2,5,1,0,300.0,1
Mohammad Shahzad,419873,c †Karthik b Yadav,13,17,21,3,0,76.47,2
Javed Ahmadi,308235,c Dhawan b Yadav,3,11,28,0,0,27.27,2
Rahmat Shah,533956,c Rahane b Sharma,4,6,16,0,0,66.67,2
Mohammad Nabi,25913,lbw b Yadav,0,4,4,0,0,0.0,2
Hashmatullah Shahidi,440970,not out ,36,88,130,6,0,40.91,2
Asghar Afghan (c),320652,c Dhawan b Jadeja,25,58,66,4,1,43.1,2
Afsar Zazai †,420402, b Jadeja,1,9,6,0,0,11.11,2
Rashid Khan,793463, b Jadeja,12,9,12,1,0,133.33,2
Yamin Ahmadzai,440968, b Sharma,1,15,17,0,0,6.67,2
Mujeeb Ur Rahman,974109,c Yadav b Jadeja,3,8,12,0,0,37.5,2
Wafadar Momand,973945, b Ashwin,0,7,8,0,0,0.0,2
