Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Josh Philippe †,1124282,lbw b Bartlett,48,36,2,2,133.33,0
Jack Edwards,1088610,c Burns b Mujeeb Ur Rahman,10,10,1,0,100.0,0
James Vince,296597,c †Peirson b Gregory,20,16,1,1,125.0,0
Daniel Hughes (c),571761,c †Peirson b Steketee,2,4,0,0,50.0,0
Jordan Silk,437669, b Steketee,43,27,5,0,159.26,0
Dan Christian,4864,lbw b Mujeeb Ur Rahman,6,5,1,0,120.0,0
Carlos Brathwaite,457249,c Heazlett b Steketee,0,3,0,0,0.0,0
Ben Dwarshuis,679567,not out ,24,16,1,1,150.0,0
Benjamin Manenti,1065115,c Burns b Steketee,0,1,0,0,0.0,0
Steve O'Keefe,7069,not out ,2,3,0,0,66.67,0
Max Bryant,1088608,c †Philippe b Christian,40,23,6,1,173.91,1
Joe Burns,326632,c Manenti b Bird,1,7,0,0,14.29,1
Joe Denly,12454,c Christian b Dwarshuis,19,17,2,0,111.76,1
Sam Heazlett,826679,c Christian b Brathwaite,17,17,0,1,100.0,1
Jimmy Peirson (c)†,444970, b Dwarshuis,20,19,0,1,105.26,1
Lewis Gregory,362201,not out ,31,16,2,2,193.75,1
James Bazley,709675,c Silk b Christian,5,4,0,0,125.0,1
Jack Wildermuth,570854,not out ,22,10,1,1,220.0,1
