Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Kusal Perera,300631,c Holder b Roach,32,55,5,0,58.18,0
Mahela Udawatte,50802,c Holder b Gabriel,0,2,0,0,0.0,0
Dhananjaya de Silva,465793, b Gabriel,12,14,2,0,85.71,0
Kusal Mendis,629074,c †Dowrich b Holder,45,83,8,0,54.22,0
Dinesh Chandimal (c),300628,not out ,119,186,10,1,63.98,0
Roshen Silva,237310,c Holder b Gabriel,6,23,1,0,26.09,0
Niroshan Dickwella †,429754,c Hope b Gabriel,16,55,1,0,29.09,0
Akila Dananjaya,574178,c †Dowrich b Roach,2,10,0,0,20.0,0
Suranga Lakmal,49619,lbw b Gabriel,10,9,2,0,111.11,0
Kasun Rajitha,499594,c †Dowrich b Roach,4,33,0,0,12.12,0
Lahiru Kumara,784375,c Hope b Roach,0,6,0,0,0.0,0
Kraigg Brathwaite,348024,c †Dickwella b Rajitha,22,79,2,0,27.85,1
Devon Smith,52962,lbw b Dananjaya,61,176,4,1,34.66,1
Kieran Powell,252932,c Mendis b Kumara,27,45,2,1,60.0,1
Shai Hope,581379,c de Silva b Lakmal,19,41,2,0,46.34,1
Roston Chase,391832,c Lakmal b Kumara,41,68,5,0,60.29,1
Shane Dowrich †,431905,c †Dickwella b Lakmal,55,98,5,1,56.12,1
Jason Holder (c),391485,c †Dickwella b Rajitha,15,35,1,0,42.86,1
Devendra Bishoo,341593,c Mendis b Rajitha,2,13,0,0,15.38,1
Kemar Roach,230553,lbw b Kumara,13,21,2,0,61.9,1
Miguel Cummins,556749,not out ,8,20,1,0,40.0,1
Shannon Gabriel,446101,c de Silva b Kumara,3,8,0,0,37.5,1
Kusal Perera,300631,c †Dowrich b Gabriel,20,23,3,0,86.96,2
Mahela Udawatte,50802,c Bishoo b Roach,19,46,2,0,41.3,2
Kasun Rajitha,499594,lbw b Gabriel,0,6,0,0,0.0,2
Dhananjaya de Silva,465793,c Smith b Gabriel,3,15,0,0,20.0,2
Kusal Mendis,629074, b Gabriel,87,117,8,2,74.36,2
Dinesh Chandimal (c),300628,c †Dowrich b Roach,39,112,1,0,34.82,2
Roshen Silva,237310,c †Dowrich b Gabriel,48,115,2,0,41.74,2
Niroshan Dickwella †,429754,c Powell b Gabriel,62,70,7,0,88.57,2
Akila Dananjaya,574178, b Gabriel,23,30,2,0,76.67,2
Suranga Lakmal,49619,lbw b Gabriel,7,22,0,0,31.82,2
Lahiru Kumara,784375,not out ,0,5,0,0,0.0,2
Kraigg Brathwaite,348024,not out ,59,172,6,0,34.3,3
Devon Smith,52962,c de Silva b Rajitha,1,5,0,0,20.0,3
Kieran Powell,252932,c Udawatte b Rajitha,2,2,0,0,100.0,3
Shai Hope,581379, b Lakmal,39,115,4,1,33.91,3
Roston Chase,391832, b Lakmal,13,37,1,0,35.14,3
Shane Dowrich †,431905,c de Silva b Dananjaya,8,12,1,0,66.67,3
Jason Holder (c),391485,not out ,15,20,2,0,75.0,3
