Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Marcus Harris,434813,c Jordan b Richardson,14,13,1,1,107.69,0
Aaron Finch (c),5334,c Green b Richardson,0,1,0,0,0.0,0
Sam Harper †,772361,c Agar b Marsh,73,46,7,3,158.7,0
Shaun Marsh,6683,c Livingstone b Marsh,2,8,0,0,25.0,0
Beau Webster,381329,not out ,59,40,3,4,147.5,0
Dan Christian,4864,c Livingstone b Richardson,19,10,0,2,190.0,0
Samit Patel,18632,not out ,2,2,0,0,100.0,0
Josh Inglis †,662235,c & b Richardson,51,33,3,2,154.55,1
Liam Livingstone,403902,c Finch b Gleeson,59,39,3,4,151.28,1
Mitchell Marsh (c),272450,c Sutherland b Gleeson,21,17,0,1,123.53,1
Cameron Bancroft,501011,not out ,24,18,3,0,133.33,1
Tim David,892749,c Webster b Gleeson,16,7,0,2,228.57,1
Ashton Agar,505120,not out ,1,1,0,0,100.0,1
