Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Shikhar Dhawan,28235,lbw b Perera,35,37,47,5,1,94.59,0
KL Rahul,422108,run out (Chandimal/†Dickwella),57,82,129,7,0,69.51,0
Cheteshwar Pujara,32540,lbw b Karunaratne,133,232,323,11,1,57.33,0
Virat Kohli (c),253802,c Mathews b Herath,13,29,31,2,0,44.83,0
Ajinkya Rahane,277916,st †Dickwella b Pushpakumara,132,222,284,14,0,59.46,0
Ravichandran Ashwin,26421, b Herath,54,92,119,5,1,58.7,0
Wriddhiman Saha †,279810,st †Dickwella b Herath,67,134,165,4,1,50.0,0
Hardik Pandya,625371,c Mathews b Pushpakumara,20,20,41,3,0,100.0,0
Ravindra Jadeja,234675,not out ,70,85,106,4,3,82.35,0
Mohammed Shami,481896,c Tharanga b Herath,19,8,12,1,2,237.5,0
Umesh Yadav,376116,not out ,8,9,14,1,0,88.89,0
Dimuth Karunaratne,227772,c Rahane b Ashwin,25,45,48,2,0,55.56,1
Upul Tharanga,50747,c Rahul b Ashwin,0,6,6,0,0,0.0,1
Kusal Mendis,629074,c Kohli b Yadav,24,64,85,4,0,37.5,1
Dinesh Chandimal (c),300628,c Pandya b Jadeja,10,34,36,0,1,29.41,1
Angelo Mathews,49764,c Pujara b Ashwin,26,33,44,2,2,78.79,1
Niroshan Dickwella †,429754, b Mohammed Shami,51,48,57,7,1,106.25,1
Dhananjaya de Silva,465793, b Jadeja,0,1,5,0,0,0.0,1
Dilruwan Perera,49920, b Ashwin,25,34,9,3,1,73.53,1
Rangana Herath,49178, b Mohammed Shami,2,5,5,0,0,40.0,1
Malinda Pushpakumara,50205,not out ,15,22,28,1,1,68.18,1
Nuwan Pradeep,324358, b Ashwin,0,6,8,0,0,0.0,1
Dimuth Karunaratne,227772,c Rahane b Jadeja,141,307,377,16,0,45.93,2
Upul Tharanga,50747, b Yadav,2,9,10,0,0,22.22,2
Kusal Mendis,629074,c †Saha b Pandya,110,135,212,17,0,81.48,2
Malinda Pushpakumara,50205, b Ashwin,16,58,58,3,0,27.59,2
Dinesh Chandimal (c),300628,c Rahane b Jadeja,2,6,6,0,0,33.33,2
Angelo Mathews,49764,c †Saha b Jadeja,36,66,98,3,1,54.55,2
Niroshan Dickwella †,429754,c Rahane b Pandya,31,56,86,4,0,55.36,2
Dilruwan Perera,49920,st †Saha b Jadeja,4,10,9,1,0,40.0,2
Dhananjaya de Silva,465793,c Rahane b Jadeja,17,17,28,4,0,100.0,2
Rangana Herath,49178,not out ,17,30,44,3,0,56.67,2
Nuwan Pradeep,324358,c Dhawan b Ashwin,1,9,7,0,0,11.11,2
