Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Ajinkya Rahane,277916,not out ,105,63,100,11,3,166.67,0
Sanju Samson †,425943,run out (Rabada),0,0,7,0,0,,0
Steven Smith (c),267192,c Morris b Patel,50,32,57,8,0,156.25,0
Ben Stokes,311158,c Iyer b Morris,8,8,15,1,0,100.0,0
Ashton Turner,500268,c Rutherford b Sharma,0,1,6,0,0,0.0,0
Stuart Binny,27223, b Rabada,19,13,15,2,0,146.15,0
Riyan Parag,1079434, b Rabada,4,3,3,1,0,133.33,0
Prithvi Shaw,1070168,c Parag b Gopal,42,39,83,4,1,107.69,1
Shikhar Dhawan,28235,st †Samson b Gopal,54,27,36,8,2,200.0,1
Shreyas Iyer (c),642519,c Stokes b Parag,4,5,5,0,0,80.0,1
Rishabh Pant †,931581,not out ,78,36,57,6,4,216.67,1
Sherfane Rutherford,914541,c Parag b Kulkarni,11,5,9,1,1,220.0,1
Colin Ingram,45705,not out ,3,5,8,0,0,60.0,1
