Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Azhar Ali,39037,lbw b Southee,6,16,25,1,0,37.5,0
Imam-ul-Haq,568276,c Munro b Boult,2,11,19,0,0,18.18,0
Babar Azam,348144,c Taylor b Ferguson,10,17,30,2,0,58.82,0
Mohammad Hafeez,41434,c Guptill b Santner,60,71,106,8,0,84.51,0
Shoaib Malik,42657,c Southee b Astle,27,46,43,1,2,58.7,0
Sarfaraz Ahmed (c)†,227760,st †Latham b Astle,3,6,14,0,0,50.0,0
Shadab Khan,922943,c †Latham b Ferguson,52,68,104,3,1,76.47,0
Faheem Ashraf,681117,c Southee b Ferguson,7,18,22,1,0,38.89,0
Hasan Ali,681305,c Astle b Southee,51,31,36,4,4,164.52,0
Mohammad Amir,290948,not out ,8,14,23,0,0,57.14,0
Rumman Raees,448243,not out ,6,3,2,1,0,200.0,0
Martin Guptill,226492,not out ,86,71,104,5,5,121.13,1
Colin Munro,232359,c Faheem Ashraf b Mohammad Amir,0,2,2,0,0,0.0,1
Kane Williamson (c),277906,c Shadab Khan b Faheem Ashraf,19,28,40,2,0,67.86,1
Ross Taylor,38699,not out ,45,43,60,4,0,104.65,1
