Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shai Hopeʠ,581379,c Mosaddek Hossain b Mehidy Hasan Miraz,74,64,6,3,115.62,0
Sunil Ambris,348054,not out ,69,78,7,0,88.46,0
Darren Bravo,277472,not out ,3,3,0,0,100.0,0
Tamim Iqbal,56194,c Holder b Gabriel,18,13,2,0,138.46,1
Soumya Sarkar,436677,c sub (SS Cottrell) b Reifer,66,41,9,3,160.98,1
Sabbir Rahman,373538,lbw b Gabriel,0,2,0,0,0.0,1
Mushfiqur Rahimʠ,56029,lbw b Reifer,36,22,2,2,163.64,1
Mohammad Mithun,269237,lbw b Allen,17,14,1,1,121.43,1
Mahmudullah,56025,not out ,19,18,1,0,105.56,1
Mosaddek Hossain,550133,not out ,52,27,2,5,192.59,1
