Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Alastair Cook,11728,c †de Kock b Maharaj,46,103,150,6,0,44.66,0
Keaton Jennings,440780,c †de Kock b Olivier,17,37,50,3,0,45.95,0
Tom Westley,214265,c †de Kock b Rabada,29,88,111,5,0,32.95,0
Joe Root (c),303669,lbw b Olivier,52,101,135,6,0,51.49,0
Dawid Malan,236489,c du Plessis b Morkel,18,44,76,2,0,40.91,0
Ben Stokes,311158, b Rabada,58,96,143,8,0,60.42,0
Jonny Bairstow †,297433,lbw b Maharaj,99,145,192,14,1,68.28,0
Toby Roland-Jones,370535,c Bavuma b Rabada,4,10,25,1,0,40.0,0
Moeen Ali,8917,c du Plessis b Rabada,14,12,19,3,0,116.67,0
Stuart Broad,10617, b Morkel,7,3,8,1,0,233.33,0
James Anderson,8608,not out ,4,15,45,1,0,26.67,0
Dean Elgar,230852,lbw b Anderson,0,3,4,0,0,0.0,1
Heino Kuhn,45955,c Stokes b Ali,24,76,126,3,0,31.58,1
Hashim Amla,43906,c †Bairstow b Roland-Jones,30,35,47,4,0,85.71,1
Temba Bavuma,372116, b Anderson,46,93,122,4,0,49.46,1
Faf du Plessis (c),44828, b Anderson,27,39,50,4,0,69.23,1
Quinton de Kock †,379143,c †Bairstow b Broad,24,66,87,3,0,36.36,1
Theunis de Bruyn,486672,c Root b Anderson,11,21,26,2,0,52.38,1
Keshav Maharaj,267724,lbw b Ali,13,26,32,1,1,50.0,1
Kagiso Rabada,550215,c Stokes b Broad,23,28,52,5,0,82.14,1
Morne Morkel,46538,not out ,20,35,42,3,0,57.14,1
Duanne Olivier,486679,c †Bairstow b Broad,4,12,17,1,0,33.33,1
Alastair Cook,11728,c de Bruyn b Morkel,10,19,26,2,0,52.63,2
Keaton Jennings,440780,c Amla b Rabada,18,63,106,3,0,28.57,2
Tom Westley,214265,c sub (AK Markram) b Morkel,9,18,22,2,0,50.0,2
Joe Root (c),303669, b Olivier,49,106,140,6,0,46.23,2
Dawid Malan,236489,c de Bruyn b Maharaj,6,15,20,0,0,40.0,2
Ben Stokes,311158,c du Plessis b Olivier,23,54,85,5,0,42.59,2
Jonny Bairstow †,297433,c Rabada b Olivier,10,30,43,2,0,33.33,2
Moeen Ali,8917,not out ,75,66,95,9,3,113.64,2
Toby Roland-Jones,370535,c Maharaj b Rabada,11,30,49,2,0,36.67,2
Stuart Broad,10617,c de Bruyn b Morkel,5,10,15,1,0,50.0,2
James Anderson,8608,c de Bruyn b Morkel,2,5,8,0,0,40.0,2
Heino Kuhn,45955,c Cook b Anderson,11,29,47,1,0,37.93,3
Dean Elgar,230852,c †Bairstow b Broad,5,13,17,1,0,38.46,3
Hashim Amla,43906,lbw b Ali,83,159,194,13,1,52.2,3
Temba Bavuma,372116,c †Bairstow b Roland-Jones,12,32,38,1,0,37.5,3
Faf du Plessis (c),44828,c †Bairstow b Anderson,61,85,159,8,0,71.76,3
Quinton de Kock †,379143,c Cook b Ali,1,7,11,0,0,14.29,3
Theunis de Bruyn,486672,c Stokes b Ali,0,2,3,0,0,0.0,3
Keshav Maharaj,267724,not out ,21,33,43,2,1,63.64,3
Kagiso Rabada,550215,c Westley b Anderson,1,15,18,0,0,6.67,3
Morne Morkel,46538,c Root b Ali,0,1,3,0,0,0.0,3
Duanne Olivier,486679,c Stokes b Ali,0,1,1,0,0,0.0,3
