Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner,219889,c †Bairstow b Archer,61,94,148,7,0,64.89,0
Marcus Harris,434813,c †Bairstow b Archer,8,12,18,2,0,66.67,0
Usman Khawaja,215155,c †Bairstow b Broad,8,17,21,1,0,47.06,0
Marnus Labuschagne,787987,lbw b Stokes,74,129,215,10,0,57.36,0
Travis Head,530011, b Broad,0,6,8,0,0,0.0,0
Matthew Wade,230193, b Archer,0,3,9,0,0,0.0,0
Tim Paine (c)†,7252,lbw b Woakes,11,26,48,1,0,42.31,0
James Pattinson,272465,c Root b Archer,2,8,15,0,0,25.0,0
Pat Cummins,489889,c †Bairstow b Archer,0,13,19,0,0,0.0,0
Nathan Lyon,272279,lbw b Archer,1,4,14,0,0,25.0,0
Josh Hazlewood,288284,not out ,1,3,5,0,0,33.33,0
Rory Burns,398778,c †Paine b Cummins,9,28,53,1,0,32.14,1
Jason Roy,298438,c Warner b Hazlewood,9,15,19,2,0,60.0,1
Joe Root (c),303669,c Warner b Hazlewood,0,2,8,0,0,0.0,1
Joe Denly,12454,c †Paine b Pattinson,12,49,77,1,0,24.49,1
Ben Stokes,311158,c Warner b Pattinson,8,13,24,1,0,61.54,1
Jonny Bairstow †,297433,c Warner b Hazlewood,4,15,33,1,0,26.67,1
Jos Buttler,308967,c Khawaja b Hazlewood,5,16,29,1,0,31.25,1
Chris Woakes,247235,c †Paine b Cummins,5,9,18,1,0,55.56,1
Jofra Archer,669855,c †Paine b Cummins,7,8,16,1,0,87.5,1
Stuart Broad,10617,not out ,4,5,16,1,0,80.0,1
Jack Leach,455524, b Hazlewood,1,7,7,0,0,14.29,1
Marcus Harris,434813, b Leach,19,39,47,3,0,48.72,2
David Warner,219889,lbw b Broad,0,2,3,0,0,0.0,2
Usman Khawaja,215155,c Roy b Woakes,23,38,59,4,0,60.53,2
Marnus Labuschagne,787987,run out (Denly/†Bairstow),80,187,295,8,0,42.78,2
Travis Head,530011, b Stokes,25,56,78,3,0,44.64,2
Matthew Wade,230193,c †Bairstow b Stokes,33,59,101,6,0,55.93,2
Tim Paine (c)†,7252,c Denly b Broad,0,2,5,0,0,0.0,2
James Pattinson,272465,c Root b Archer,20,48,67,2,0,41.67,2
Pat Cummins,489889,c Burns b Stokes,6,6,16,1,0,100.0,2
Nathan Lyon,272279, b Archer,9,17,25,1,0,52.94,2
Josh Hazlewood,288284,not out ,4,5,10,1,0,80.0,2
Rory Burns,398778,c Warner b Hazlewood,7,21,37,0,0,33.33,3
Jason Roy,298438, b Cummins,8,18,42,1,0,44.44,3
Joe Root (c),303669,c Warner b Lyon,77,205,322,7,0,37.56,3
Joe Denly,12454,c †Paine b Hazlewood,50,155,237,8,0,32.26,3
Ben Stokes,311158,not out ,135,219,330,11,8,61.64,3
Jonny Bairstow †,297433,c Labuschagne b Hazlewood,36,68,110,4,0,52.94,3
Jos Buttler,308967,run out (Head),1,9,16,0,0,11.11,3
Chris Woakes,247235,c Wade b Hazlewood,1,8,15,0,0,12.5,3
Jofra Archer,669855,c Head b Lyon,15,33,46,3,0,45.45,3
Stuart Broad,10617,lbw b Pattinson,0,2,6,0,0,0.0,3
Jack Leach,455524,not out ,1,17,60,0,0,5.88,3
