Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Fakhar Zaman (c),512191,c Shan Masood b Shahid Afridi,53,36,8,1,147.22,0
Riki Wessels †,23508, b Green,4,10,1,0,40.0,0
Sohail Akhtar,532424,c Christian b Mohammad Abbas,5,8,1,0,62.5,0
Haris Sohail,318788,c Christian b Shahid Afridi,7,12,0,0,58.33,0
Saad Ali,547085, b Mohammad Abbas,8,9,0,0,88.89,0
David Wiese,221140,c Vince b Mohammad Abbas,30,22,2,2,136.36,0
Asela Gunaratne,360456,lbw b Mohammad Ilyas,12,11,0,1,109.09,0
Hassan Khan,959789,not out ,6,5,1,0,120.0,0
Shaheen Shah Afridi,1072470,run out (†Umar Siddiq),3,3,0,0,100.0,0
Haris Rauf,1161606,not out ,6,4,1,0,150.0,0
Umar Siddiq †,598896,run out (Fakhar Zaman),13,7,0,2,185.71,1
James Vince,296597,c Fakhar Zaman b Shaheen Shah Afridi,25,14,2,2,178.57,1
Shan Masood,233901,c sub (Umair Masood) b Wiese,48,25,8,1,192.0,1
Johnson Charles,333066,not out ,41,25,5,2,164.0,1
Shahid Afridi,42639,not out ,3,5,0,0,60.0,1
