Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Josh Philippe †,1124282,c †Carey b Worrall,6,12,1,0,50.0,0
Jack Edwards,1088610,c †Carey b Worrall,17,18,2,0,94.44,0
James Vince,296597, b Rashid Khan,19,19,0,1,100.0,0
Daniel Hughes (c),571761,not out ,46,41,1,2,112.2,0
Dan Christian,4864,c Wells b Agar,50,16,4,5,312.5,0
Jordan Silk,437669,c Short b Agar,15,9,1,1,166.67,0
Jason Holder,391485,not out ,11,5,1,1,220.0,0
Phil Salt,669365,c †Philippe b Christian,28,16,5,1,175.0,1
Jake Weatherald,781285,c Dwarshuis b Manenti,27,15,4,1,180.0,1
Matt Renshaw,722303,c Vince b Manenti,6,10,0,0,60.0,1
Alex Carey (c)†,326434, b Brathwaite,9,9,1,0,100.0,1
Jonathan Wells,233680,not out ,36,38,3,0,94.74,1
Matthew Short,605575,c †Philippe b O'Keefe,3,6,0,0,50.0,1
Liam Scott,1076376,lbw b O'Keefe,10,12,1,0,83.33,1
Rashid Khan,793463,c Holder b Brathwaite,11,13,2,0,84.62,1
Daniel Worrall,557298,not out ,1,1,0,0,100.0,1
