Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Aaron Finch (c),5334,c Woakes b Archer,100,116,144,11,2,86.21,0
David Warner,219889,c Root b Ali,53,61,95,6,0,86.89,0
Usman Khawaja,215155, b Stokes,23,29,32,1,0,79.31,0
Steven Smith,267192,c Archer b Woakes,38,34,64,5,0,111.76,0
Glenn Maxwell,325026,c †Buttler b Wood,12,8,14,1,1,150.0,0
Marcus Stoinis,325012,run out (Bairstow/Rashid/†Buttler),8,15,17,1,0,53.33,0
Alex Carey †,326434,not out ,38,27,41,5,0,140.74,0
Pat Cummins,489889,c †Buttler b Woakes,1,4,8,0,0,25.0,0
Mitchell Starc,311592,not out ,4,6,15,0,0,66.67,0
James Vince,296597, b Behrendorff,0,2,2,0,0,0.0,1
Jonny Bairstow,297433,c Cummins b Behrendorff,27,39,68,5,0,69.23,1
Joe Root,303669,lbw b Starc,8,9,16,2,0,88.89,1
Eoin Morgan (c),24598,c Cummins b Starc,4,7,13,1,0,57.14,1
Ben Stokes,311158, b Starc,89,115,138,8,2,77.39,1
Jos Buttler †,308967,c Khawaja b Stoinis,25,27,60,2,0,92.59,1
Chris Woakes,247235,c Finch b Behrendorff,26,34,64,2,0,76.47,1
Moeen Ali,8917,c †Carey b Behrendorff,6,9,14,1,0,66.67,1
Adil Rashid,244497,c Stoinis b Starc,25,20,24,3,1,125.0,1
Jofra Archer,669855,c Warner b Behrendorff,1,4,10,0,0,25.0,1
Mark Wood,351588,not out ,1,2,6,0,0,50.0,1
