Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Eklavya Dwivedi,340841,c Boult b Kumar,5,5,4,1,0,100.0,0
Brendon McCullum,37737,c Kumar b Bipul Sharma,32,29,57,5,0,110.34,0
Suresh Raina (c),33335,lbw b Boult,1,5,11,0,0,20.0,0
Dinesh Karthik †,30045,run out (Boult),26,19,27,4,1,136.84,0
Aaron Finch,5334, b Cutting,50,32,42,7,2,156.25,0
Dwayne Smith,53118,c Dhawan b Cutting,1,3,3,0,0,33.33,0
Ravindra Jadeja,234675,not out ,19,15,40,1,0,126.67,0
Dwayne Bravo,51439, b Kumar,20,10,10,4,0,200.0,0
Dhawal Kulkarni,277955,not out ,3,2,3,0,0,150.0,0
David Warner (c),219889,not out ,93,58,96,11,3,160.34,1
Shikhar Dhawan,28235,run out (McCullum),0,4,6,0,0,0.0,1
Moises Henriques,5961,c Dwivedi b Smith,11,6,13,2,0,183.33,1
Yuvraj Singh,36084,c Smith b Kaushik,8,13,14,1,0,61.54,1
Deepak Hooda,497121,lbw b Bravo,4,9,14,0,0,44.44,1
Ben Cutting,230371,c †Karthik b Kaushik,8,7,7,1,0,114.29,1
Naman Ojha †,32102,c Jadeja b Bravo,10,8,14,0,1,125.0,1
Bipul Sharma,35928,not out ,27,11,22,0,3,245.45,1
