Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,lbw b Lyon,9,34,39,0,0,26.47,0
Soumya Sarkar,436677,lbw b Lyon,33,81,122,2,1,40.74,0
Imrul Kayes,280734,lbw b Lyon,4,11,18,0,0,36.36,0
Mominul Haque,373696,lbw b Lyon,31,67,82,2,0,46.27,0
Shakib Al Hasan,56143,c †Wade b Agar,24,52,66,3,0,46.15,0
Mushfiqur Rahim (c)†,56029, b Lyon,68,166,252,5,0,40.96,0
Sabbir Rahman,373538,st †Wade b Lyon,66,113,136,6,1,58.41,0
Nasir Hossain,300618,c †Wade b Agar,45,97,115,5,0,46.39,0
Mehidy Hasan Miraz,629063,run out (Warner),11,45,58,0,0,24.44,0
Taijul Islam,401057,c Smith b Lyon,9,12,16,0,1,75.0,0
Mustafizur Rahman,330902,not out ,0,2,7,0,0,0.0,0
Matt Renshaw,722303,c †Mushfiqur Rahim b Mustafizur Rahman,4,7,6,1,0,57.14,1
David Warner,219889,c Imrul Kayes b Mustafizur Rahman,123,234,362,7,0,52.56,1
Steven Smith (c),267192, b Taijul Islam,58,94,107,8,0,61.7,1
Peter Handscomb,334337,run out (Shakib Al Hasan),82,144,185,6,0,56.94,1
Glenn Maxwell,325026,c †Mushfiqur Rahim b Mehidy Hasan Miraz,38,98,150,3,0,38.78,1
Hilton Cartwright,557295,c Soumya Sarkar b Mehidy Hasan Miraz,18,28,38,2,1,64.29,1
Matthew Wade †,230193,lbw b Mustafizur Rahman,8,31,41,1,0,25.81,1
Ashton Agar,505120, b Shakib Al Hasan,22,35,64,4,0,62.86,1
Pat Cummins,489889,lbw b Mehidy Hasan Miraz,4,8,14,1,0,50.0,1
Steve O'Keefe,7069,not out ,8,34,53,1,0,23.53,1
Nathan Lyon,272279,c Imrul Kayes b Mustafizur Rahman,0,6,13,0,0,0.0,1
Tamim Iqbal,56194,st †Wade b Lyon,12,38,51,2,0,31.58,2
Soumya Sarkar,436677,c Renshaw b Cummins,9,16,20,2,0,56.25,2
Imrul Kayes,280734,c Maxwell b Lyon,15,35,42,3,0,42.86,2
Nasir Hossain,300618,c Smith b O'Keefe,5,18,26,1,0,27.78,2
Shakib Al Hasan,56143,c Warner b Lyon,2,8,8,0,0,25.0,2
Mushfiqur Rahim (c)†,56029,c †Wade b Cummins,31,103,128,1,0,30.1,2
Sabbir Rahman,373538,st †Wade b Lyon,24,59,71,2,0,40.68,2
Mominul Haque,373696,c Cummins b Lyon,29,61,89,2,0,47.54,2
Mehidy Hasan Miraz,629063,not out ,14,54,79,1,0,25.93,2
Taijul Islam,401057, b Lyon,4,32,32,0,0,12.5,2
Mustafizur Rahman,330902, b O'Keefe,0,4,8,0,0,0.0,2
Matt Renshaw,722303,c †Mushfiqur Rahim b Shakib Al Hasan,22,40,53,2,1,55.0,3
David Warner,219889,c Soumya Sarkar b Mustafizur Rahman,8,13,20,1,0,61.54,3
Steven Smith (c),267192,c †Mushfiqur Rahim b Taijul Islam,16,9,24,3,0,177.78,3
Peter Handscomb,334337,not out ,16,14,28,2,0,114.29,3
Glenn Maxwell,325026,not out ,25,17,20,2,2,147.06,3
