Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,c Sharma b Dube,30,19,4,1,157.89,0
Colin Munro,232359,c Chahal b Thakur,59,42,6,2,140.48,0
Kane Williamson (c),277906,c Kohli b Chahal,51,26,4,4,196.15,0
Colin de Grandhomme,55395,c Dube b Jadeja,0,2,0,0,0.0,0
Ross Taylor,38699,not out ,54,27,3,3,200.0,0
Tim Seifert †,625964,c Iyer b Bumrah,1,2,0,0,50.0,0
Mitchell Santner,502714,not out ,2,2,0,0,100.0,0
Rohit Sharma,34102,c Taylor b Santner,7,6,0,1,116.67,1
KL Rahul †,422108,c Southee b Sodhi,56,27,4,3,207.41,1
Virat Kohli (c),253802,c Guptill b Tickner,45,32,3,1,140.62,1
Shreyas Iyer,642519,not out ,58,29,5,3,200.0,1
Shivam Dube,714451,c Southee b Sodhi,13,9,1,1,144.44,1
Manish Pandey,290630,not out ,14,12,0,1,116.67,1
