Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dwayne Smith,53118,c Morris b Nadeem,15,14,14,3,0,107.14,0
Brendon McCullum,37737, b Khan,1,4,10,0,0,25.0,0
Aaron Finch,5334,c Pant b Nadeem,5,5,7,1,0,100.0,0
Suresh Raina (c),33335,st †de Kock b Mishra,24,20,40,1,1,120.0,0
Dinesh Karthik †,30045, b Mohammed Shami,53,43,69,5,0,123.26,0
Ravindra Jadeja,234675,not out ,36,26,46,4,1,138.46,0
James Faulkner,270484, b Morris,7,6,7,0,0,116.67,0
Ishan Kishan,720471,run out (Billings/†de Kock),2,2,5,0,0,100.0,0
Quinton de Kock †,379143,c Smith b Kaushik,46,45,62,4,1,102.22,1
Rishabh Pant,931581,c †Karthik b Jadeja,69,40,54,9,2,172.5,1
Sanju Samson,425943,not out ,19,13,22,1,1,146.15,1
Jean-Paul Duminy,44932,not out ,13,7,14,2,0,185.71,1
