Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Niroshan Dickwella †,429754,c †Sarfraz Ahmed b Mohammad Amir,73,86,158,4,0,84.88,0
Danushka Gunathilaka,345821,c Shoaib Malik b Junaid Khan,13,20,25,2,0,65.0,0
Kusal Mendis,629074, b Hasan Ali,27,29,47,4,0,93.1,0
Dinesh Chandimal,300628, b Faheem Ashraf,0,2,3,0,0,0.0,0
Angelo Mathews (c),49764, b Mohammad Amir,39,54,70,2,1,72.22,0
Dhananjaya de Silva,465793,c †Sarfraz Ahmed b Junaid Khan,1,6,6,0,0,16.67,0
Asela Gunaratne,360456,c Fakhar Zaman b Hasan Ali,27,44,70,1,0,61.36,0
Thisara Perera,233514,c Babar Azam b Junaid Khan,1,5,10,0,0,20.0,0
Suranga Lakmal,49619, b Hasan Ali,26,34,36,3,0,76.47,0
Lasith Malinga,49758,not out ,9,14,23,0,0,64.29,0
Nuwan Pradeep,324358,c & b Faheem Ashraf,1,3,6,0,0,33.33,0
Azhar Ali,39037,c Mendis b Lakmal,34,50,99,2,1,68.0,1
Fakhar Zaman,512191,c Gunaratne b Pradeep,50,36,56,8,1,138.89,1
Babar Azam,348144,c de Silva b Pradeep,10,18,22,1,0,55.56,1
Mohammad Hafeez,41434,c Pradeep b Perera,1,5,6,0,0,20.0,1
Shoaib Malik,42657,c †Dickwella b Malinga,11,20,40,1,0,55.0,1
Sarfaraz Ahmed (c)†,227760,not out ,61,79,119,5,0,77.22,1
Imad Wasim,227758,c †Dickwella b Pradeep,4,3,6,1,0,133.33,1
Faheem Ashraf,681117,run out (Perera),15,15,24,1,1,100.0,1
Mohammad Amir,290948,not out ,28,43,63,1,0,65.12,1
