Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102,run out (Babar Azam/†Sarfraz Ahmed),91,119,146,7,2,76.47,0
Shikhar Dhawan,28235,c Azhar Ali b Shadab Khan,68,65,95,6,1,104.61,0
Virat Kohli (c),253802,not out ,81,68,108,6,3,119.11,0
Yuvraj Singh,36084,lbw b Hasan Ali,53,32,49,8,1,165.62,0
Hardik Pandya,625371,not out ,20,6,8,0,3,333.33,0
Azhar Ali,39037,c Pandya b Jadeja,50,65,85,6,0,76.92,1
Ahmed Shehzad,259410,lbw b Kumar,12,22,38,1,0,54.54,1
Babar Azam,348144,c Jadeja b Yadav,8,12,15,1,0,66.66,1
Mohammad Hafeez,41434,c Kumar b Jadeja,33,43,59,2,0,76.74,1
Shoaib Malik,42657,run out (Jadeja),15,9,14,2,1,166.66,1
Sarfaraz Ahmed (c)†,227760,c †Dhoni b Pandya,15,16,26,2,0,93.75,1
Imad Wasim,227758,c Jadhav b Pandya,0,1,5,0,0,0.00,1
Shadab Khan,922943,not out ,14,16,24,1,1,87.50,1
Mohammad Amir,290948,c Jadhav b Yadav,9,16,16,0,0,56.25,1
Hasan Ali,681305,c Dhawan b Yadav,0,2,3,0,0,0.00,1
Wahab Riaz,43590,absent hurt,-,-,-,-,-,0.00,1
