Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner,219889,c Rubel Hossain b Soumya Sarkar,166,147,184,14,5,112.93,0
Aaron Finch (c),5334,c Rubel Hossain b Soumya Sarkar,53,51,91,5,2,103.92,0
Usman Khawaja,215155,c †Mushfiqur Rahim b Soumya Sarkar,89,72,110,10,0,123.61,0
Glenn Maxwell,325026,run out (Rubel Hossain),32,10,14,2,3,320.0,0
Marcus Stoinis,325012,not out ,17,11,22,2,0,154.55,0
Steven Smith,267192,lbw b Mustafizur Rahman,1,2,4,0,0,50.0,0
Alex Carey †,326434,not out ,11,8,14,1,0,137.5,0
Tamim Iqbal,56194, b Starc,62,74,103,6,0,83.78,1
Soumya Sarkar,436677,run out (Finch),10,8,18,2,0,125.0,1
Shakib Al Hasan,56143,c Warner b Stoinis,41,41,61,4,0,100.0,1
Mushfiqur Rahim †,56029,not out ,102,97,146,9,1,105.15,1
Liton Das,536936,lbw b Zampa,20,17,29,3,0,117.65,1
Mahmudullah,56025,c Cummins b Coulter-Nile,69,50,70,5,3,138.0,1
Sabbir Rahman,373538, b Coulter-Nile,0,1,2,0,0,0.0,1
Mehidy Hasan Miraz,629063,c Warner b Starc,6,7,14,0,0,85.71,1
Mashrafe Mortaza (c),56007,c Maxwell b Stoinis,6,5,7,1,0,120.0,1
