Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Kamran Akmal †,41028,c Haris Rauf b Patel,12,8,1,1,150.0,0
Tom Banton,877051,c Mohammad Hafeez b Shaheen Shah Afridi,0,1,0,0,0.0,0
Liam Livingstone,403902,c Fakhar Zaman b Patel,4,5,1,0,80.0,0
Shoaib Malik,42657,c Fakhar Zaman b Wiese,62,43,7,2,144.19,0
Haider Ali,1168651,c †Dunk b Dilbar Hussain,69,43,4,4,160.47,0
Lewis Gregory,362201, b Shaheen Shah Afridi,8,4,0,1,200.0,0
Carlos Brathwaite,457249,not out ,16,11,2,0,145.45,0
Wahab Riaz (c),43590, b Shaheen Shah Afridi,1,2,0,0,50.0,0
Hasan Ali,681305,not out ,7,3,1,0,233.33,0
Fakhar Zaman,512191,c Yasir Shah b Wahab Riaz,63,46,4,3,136.96,1
Sohail Akhtar (c),532424,run out (Haider Ali/†Kamran Akmal),21,19,3,0,110.53,1
Chris Lynn,326637,c Yasir Shah b Brathwaite,59,32,6,3,184.38,1
Ben Dunk †,388678,c Banton b Brathwaite,7,5,1,0,140.0,1
Mohammad Hafeez,41434,c Gregory b Brathwaite,4,4,0,0,100.0,1
Samit Patel,18632,not out ,11,7,2,0,157.14,1
David Wiese,221140,not out ,17,6,0,2,283.33,1
