Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Marcus Stoinis,325012,c Sams b Cook,61,37,6,2,164.86,0
Andre Fletcher,51862,lbw b Sangha,12,10,1,1,120.0,0
Glenn Maxwell (c),325026,lbw b Green,39,29,4,0,134.48,0
Hilton Cartwright,557295,c Cook b McAndrew,9,8,0,1,112.5,0
Ben Dunk †,388678,c Green b Sangha,16,12,0,1,133.33,0
Nick Larkin,533870, b Sams,15,14,0,0,107.14,0
Clint Hinchliffe,774217,lbw b Green,1,2,0,0,50.0,0
Adam Zampa,379504, b Sams,3,5,0,0,60.0,0
Liam Hatcher,901155,not out ,2,2,0,0,100.0,0
Billy Stanlake,533042,not out ,1,1,0,0,100.0,0
Usman Khawaja,215155,c †Dunk b Dilbar Hussain,7,7,1,0,100.0,1
Alex Hales,249866,c Cartwright b Hinchliffe,46,41,4,2,112.2,1
Callum Ferguson (c),5236,c Fletcher b Hatcher,54,35,6,1,154.29,1
Alex Ross,333624,c Hinchliffe b Cartwright,18,15,1,1,120.0,1
Ben Cutting,230371,c sub (TL O'Connell) b Hatcher,2,7,0,0,28.57,1
Daniel Sams,826901,c Stoinis b Hatcher,0,1,0,0,0.0,1
Chris Green,787073,c sub (TL O'Connell) b Cartwright,5,6,0,0,83.33,1
Nathan McAndrew,785323,c †Dunk b Zampa,6,4,1,0,150.0,1
Baxter Holt †,1126693,c Hatcher b Zampa,1,3,0,0,33.33,1
Jonathan Cook,1137279,not out ,2,2,0,0,100.0,1
Tanveer Sangha,1170471,not out ,0,0,0,0,,1
