Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Javed Ahmadi,308235,c Balbirnie b Murtagh,27,31,3,1,87.1,0
Noor Ali Zadran,318340, b Rankin,9,14,1,0,64.29,0
Rahmat Shah,533956,c Rankin b Dockrell,44,66,3,1,66.67,0
Asghar Afghan (c),320652,c McCarthy b Stirling,5,24,0,0,20.83,0
Nasir Jamal,524048,c McCarthy b Dockrell,18,36,1,0,50.0,0
Mohammad Nabi,25913,c KJ O'Brien b Dockrell,1,5,0,0,20.0,0
Gulbadin Naib,352048,c †NJ O'Brien b McCarthy,15,40,1,0,37.5,0
Rashid Khan,793463,c Dockrell b McCarthy,44,55,6,1,80.0,0
Shafiqullah †,362603,c Rankin b McCarthy,0,3,0,0,0.0,0
Shapoor Zadran,319746,c Poynter b Dockrell,0,8,0,0,0.0,0
Mujeeb Ur Rahman,974109,not out ,4,8,1,0,50.0,0
William Porterfield (c),24611, b Mujeeb Ur Rahman,4,19,0,0,21.05,1
Paul Stirling,303427,lbw b Rashid Khan,101,97,11,4,104.12,1
Andy Balbirnie,303423,st †Shafiqullah b Mohammad Nabi,35,47,4,0,74.47,1
Niall O'Brien †,24289,lbw b Rashid Khan,5,13,1,0,38.46,1
Gary Wilson,24609,c sub (Najibullah Zadran) b Mohammad Nabi,11,34,1,0,32.35,1
Kevin O'Brien,24605,not out ,10,17,2,0,58.82,1
Stuart Poynter,308294,not out ,1,1,0,0,100.0,1
