Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Josh Philippe †,1124282,c Cutting b Lalor,17,11,4,0,154.55,0
Daniel Hughes,571761, b Lalor,13,13,2,0,100.0,0
James Vince,296597,c Lynn b Mujeeb Ur Rahman,75,46,6,2,163.04,0
Moises Henriques (c),5961,c Lalor b Doggett,4,8,0,0,50.0,0
Jordan Silk,437669, b Lalor,41,26,4,0,157.69,0
Tom Curran,550235,c Ross b Lalor,8,6,1,0,133.33,0
Jack Edwards,1088610,c Bryant b Lalor,7,9,0,0,77.78,0
Sean Abbott,398666,not out ,0,1,0,0,0.0,0
Ben Dwarshuis,679567,not out ,0,0,0,0,,0
Max Bryant,1088608, b O'Keefe,0,4,0,0,0.0,1
Brendon McCullum,37737,c Silk b Pope,27,31,1,1,87.1,1
Chris Lynn (c),326637,c Edwards b Abbott,2,7,0,0,28.57,1
Jimmy Peirson †,444970,st †Philippe b Pope,12,14,1,0,85.71,1
Ben Cutting,230371, b Curran,28,26,3,1,107.69,1
Alex Ross,333624,c Edwards b Abbott,4,6,0,0,66.67,1
Jack Prestwidge,977451,run out (Dwarshuis/†Philippe),1,1,0,0,100.0,1
Josh Lalor,272385, b Curran,13,9,1,1,144.44,1
Brendan Doggett,931603,c Abbott b Curran,6,7,0,0,85.71,1
Mitchell Swepson,590326,c †Philippe b Abbott,2,4,0,0,50.0,1
Mujeeb Ur Rahman,974109,not out ,0,0,0,0,,1
