Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rory Burns,398778,lbw b Chase,15,35,61,1,0,42.86,0
Dom Sibley,519082,c Roach b Chase,120,372,556,5,0,32.26,0
Zak Crawley,665053,c Holder b Chase,0,1,1,0,0,0.0,0
Joe Root (c),303669,c Holder b Joseph,23,49,80,2,0,46.94,0
Ben Stokes,311158,c †Dowrich b Roach,176,356,487,17,2,49.44,0
Ollie Pope,887207,lbw b Chase,7,8,20,0,0,87.5,0
Jos Buttler †,308967,c Joseph b Holder,40,79,102,4,0,50.63,0
Chris Woakes,247235,c Hope b Roach,0,1,1,0,0,0.0,0
Sam Curran,662973,c Brathwaite b Chase,17,39,54,1,1,43.59,0
Dom Bess,646847,not out ,31,26,31,3,1,119.23,0
Stuart Broad,10617,not out ,11,14,28,1,0,78.57,0
Kraigg Brathwaite,348024,c & b Stokes,75,165,283,8,0,45.45,1
John Campbell,348026,lbw b Curran,12,34,40,2,0,35.29,1
Alzarri Joseph,670031,c Pope b Bess,32,52,63,3,0,61.54,1
Shai Hope,581379,c †Buttler b Curran,25,71,84,5,0,35.21,1
Shamarh Brooks,230555,lbw b Broad,68,137,149,11,0,49.64,1
Roston Chase,391832,lbw b Woakes,51,85,137,7,0,60.0,1
Jermaine Blackwood,431909, b Broad,0,6,12,0,0,0.0,1
Shane Dowrich †,431905,lbw b Broad,0,5,11,0,0,0.0,1
Jason Holder (c),391485,c Root b Woakes,2,12,19,0,0,16.67,1
Kemar Roach,230553,not out ,5,24,49,1,0,20.83,1
Shannon Gabriel,446101, b Woakes,0,5,8,0,0,0.0,1
Ben Stokes,311158,not out ,78,57,98,4,3,136.84,2
Jos Buttler †,308967, b Roach,0,3,4,0,0,0.0,2
Zak Crawley,665053, b Roach,11,15,17,1,0,73.33,2
Joe Root (c),303669,run out (†Dowrich/Joseph/Holder),22,33,58,0,0,66.67,2
Ollie Pope,887207,not out ,12,7,19,1,0,171.43,2
Kraigg Brathwaite,348024,lbw b Woakes,12,23,35,1,0,52.17,3
John Campbell,348026,c †Buttler b Broad,4,4,6,1,0,100.0,3
Shai Hope,581379, b Broad,7,26,35,1,0,26.92,3
Shamarh Brooks,230555,lbw b Curran,62,136,207,4,2,45.59,3
Roston Chase,391832,lbw b Broad,6,19,30,1,0,31.58,3
Jermaine Blackwood,431909,c †Buttler b Stokes,55,88,113,7,0,62.5,3
Shane Dowrich †,431905,lbw b Woakes,0,3,5,0,0,0.0,3
Jason Holder (c),391485, b Bess,35,62,83,5,1,56.45,3
Kemar Roach,230553,c Pope b Bess,5,31,60,1,0,16.13,3
Alzarri Joseph,670031,c Bess b Stokes,9,17,14,1,0,52.94,3
Shannon Gabriel,446101,not out ,0,12,17,0,0,0.0,3
