Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Prithvi Shaw,1070168, b Starc,0,2,1,0,0,0.0,0
Mayank Agarwal,398438, b Cummins,17,40,89,2,0,42.5,0
Cheteshwar Pujara,32540,c Labuschagne b Lyon,43,160,219,2,0,26.88,0
Virat Kohli (c),253802,run out (Hazlewood/Lyon),74,180,244,8,0,41.11,0
Ajinkya Rahane,277916,lbw b Starc,42,92,129,3,1,45.65,0
Hanuma Vihari,452044,lbw b Hazlewood,16,25,30,2,0,64.0,0
Wriddhiman Saha †,279810,c †Paine b Starc,9,26,47,1,0,34.62,0
Ravichandran Ashwin,26421,c †Paine b Cummins,15,20,27,1,0,75.0,0
Umesh Yadav,376116,c Wade b Starc,6,13,15,1,0,46.15,0
Jasprit Bumrah,625383,not out ,4,7,14,1,0,57.14,0
Mohammed Shami,481896,c Head b Cummins,0,1,4,0,0,0.0,0
Matthew Wade,230193,lbw b Bumrah,8,51,59,1,0,15.69,1
Joe Burns,326632,lbw b Bumrah,8,41,75,0,0,19.51,1
Marnus Labuschagne,787987,lbw b Yadav,47,119,170,7,0,39.5,1
Steven Smith,267192,c Rahane b Ashwin,1,29,45,0,0,3.45,1
Travis Head,530011,c & b Ashwin,7,20,31,0,0,35.0,1
Cameron Green,1076713,c Kohli b Ashwin,11,24,23,1,0,45.83,1
Tim Paine (c)†,7252,not out ,73,99,140,10,0,73.74,1
Pat Cummins,489889,c Rahane b Yadav,0,3,3,0,0,0.0,1
Mitchell Starc,311592,run out (Shaw/†Saha),15,16,30,1,0,93.75,1
Nathan Lyon,272279,c Kohli b Ashwin,10,21,30,1,0,47.62,1
Josh Hazlewood,288284,c Pujara b Yadav,8,10,21,2,0,80.0,1
Prithvi Shaw,1070168, b Cummins,4,4,14,0,0,100.0,2
Mayank Agarwal,398438,c †Paine b Hazlewood,9,40,57,1,0,22.5,2
Jasprit Bumrah,625383,c & b Cummins,2,17,20,0,0,11.76,2
Cheteshwar Pujara,32540,c †Paine b Cummins,0,8,16,0,0,0.0,2
Virat Kohli (c),253802,c Green b Cummins,4,8,13,1,0,50.0,2
Ajinkya Rahane,277916,c †Paine b Hazlewood,0,4,3,0,0,0.0,2
Hanuma Vihari,452044,c †Paine b Hazlewood,8,22,43,1,0,36.36,2
Wriddhiman Saha †,279810,c Labuschagne b Hazlewood,4,15,27,0,0,26.67,2
Ravichandran Ashwin,26421,c †Paine b Hazlewood,0,1,1,0,0,0.0,2
Umesh Yadav,376116,not out ,4,5,21,1,0,80.0,2
Mohammed Shami,481896,retired not out ,1,4,12,0,0,25.0,2
Matthew Wade,230193,run out (†Saha),33,53,78,5,0,62.26,3
Joe Burns,326632,not out ,51,63,93,7,1,80.95,3
Marnus Labuschagne,787987,c Agarwal b Ashwin,6,10,11,0,0,60.0,3
Steven Smith,267192,not out ,1,1,5,0,0,100.0,3
