Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Imam-ul-Haq,568276,lbw b WP Masakadza,110,105,158,8,1,104.76,0
Fakhar Zaman,512191,c †Murray b Roche,85,83,107,10,1,102.41,0
Babar Azam,348144,not out ,106,76,111,9,2,139.47,0
Shoaib Malik,42657,lbw b Chatara,18,15,20,2,0,120.0,0
Asif Ali,494230,c Chatara b Mpofu,18,16,19,0,2,112.5,0
Sarfaraz Ahmed (c)†,227760,not out ,6,6,18,0,0,100.0,0
Hamilton Masakadza (c),55608, b Hasan Ali,34,46,60,3,2,73.91,1
Tinashe Kamunhukamwe,713811,c Imam-ul-Haq b Mohammad Nawaz,34,41,58,3,2,82.93,1
Prince Masvaure,232442,c Asif Ali b Hasan Ali,39,53,63,2,0,73.58,1
Ryan Murray †,696139, b Mohammad Nawaz,47,70,81,2,2,67.14,1
Peter Moor,333000,not out ,44,54,65,2,2,81.48,1
Elton Chigumbura,55343,not out ,25,37,45,1,1,67.57,1
