Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tim Seifert †,625964, b Ahmed,84,43,54,7,6,195.35,0
Colin Munro,232359,c Shankar b KH Pandya,34,20,37,2,2,170.0,0
Kane Williamson (c),277906,c HH Pandya b Chahal,34,22,33,0,3,154.55,0
Daryl Mitchell,381743,c Karthik b HH Pandya,8,6,14,1,0,133.33,0
Ross Taylor,38699,c Ahmed b Kumar,23,14,18,0,2,164.29,0
Colin de Grandhomme,55395,c sub (Mohammed Siraj) b HH Pandya,3,4,13,0,0,75.0,0
Mitchell Santner,502714,not out ,7,4,12,1,0,175.0,0
Scott Kuggeleijn,539548,not out ,20,7,9,3,1,285.71,0
Rohit Sharma (c),34102,c Ferguson b Southee,1,5,10,0,0,20.0,1
Shikhar Dhawan,28235, b Ferguson,29,18,26,2,3,161.11,1
Vijay Shankar,477021,c de Grandhomme b Santner,27,18,31,2,2,150.0,1
Rishabh Pant,931581, b Santner,4,10,13,0,0,40.0,1
MS Dhoni †,28081,c Ferguson b Southee,39,31,47,5,1,125.81,1
Dinesh Karthik,30045,c Southee b Sodhi,5,6,8,0,0,83.33,1
Hardik Pandya,625371,c Mitchell b Sodhi,4,4,3,1,0,100.0,1
Krunal Pandya,471342,c †Seifert b Southee,20,18,24,1,1,111.11,1
Bhuvneshwar Kumar,326016,c †Seifert b Ferguson,1,3,3,0,0,33.33,1
Yuzvendra Chahal,430246, b Mitchell,1,3,7,0,0,33.33,1
Khaleel Ahmed,942645,not out ,1,1,2,0,0,100.0,1
