Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Sharjeel Khan,227762,run out (†Wiese),5,8,1,0,62.5,0
Babar Azam,348144,c Sohail Akhtar b Maaz Khan,38,29,6,0,131.03,0
Alex Hales,249866,not out ,80,48,6,5,166.67,0
Cameron Delport,322810,c & b Maaz Khan,15,13,2,0,115.38,0
Iftikhar Ahmed,480603,run out (Fakhar Zaman/†Vilas),1,2,0,0,50.0,0
Chadwick Walton †,315586,c Wiese b Salman Irshad,45,20,2,5,225.0,0
Imad Wasim (c),227758,not out ,0,0,0,0,,0
Fakhar Zaman,512191, b Mohammad Amir,0,5,0,0,0.0,1
Sohail Akhtar (c),532424,not out ,68,46,6,2,147.83,1
Mohammad Hafeez,41434,c Delport b Umer Khan,16,24,1,0,66.67,1
Ben Dunk,388678,not out ,99,40,3,12,247.5,1
