Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102,c Santner b Southee,8,9,11,1,0,88.89,0
Shikhar Dhawan,28235,c Santner b Southee,6,6,9,1,0,100.0,0
Virat Kohli (c),253802,c Boult b Sodhi,13,6,6,1,1,216.67,0
Shreyas Iyer,642519,c Guptill b Sodhi,6,6,13,0,0,100.0,0
Manish Pandey,290630,c de Grandhomme b Boult,17,11,16,1,1,154.55,0
Hardik Pandya,625371,not out ,14,10,11,0,1,140.0,0
MS Dhoni †,28081,not out ,0,0,3,0,0,,0
Martin Guptill,226492, b Kumar,1,3,3,0,0,33.33,1
Colin Munro,232359,c Sharma b Bumrah,7,6,6,0,1,116.67,1
Kane Williamson (c),277906,run out (Pandya),8,10,11,0,0,80.0,1
Glenn Phillips †,823509,c Dhawan b Kuldeep Yadav,11,9,14,2,0,122.22,1
Colin de Grandhomme,55395,not out ,17,10,23,0,2,170.0,1
Henry Nicholls,539511,c Iyer b Bumrah,2,4,7,0,0,50.0,1
Tom Bruce,707113,run out (Pandya/†Dhoni),4,2,6,1,0,200.0,1
Mitchell Santner,502714,not out ,3,4,6,0,0,75.0,1
