Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shane Watson,8180,lbw b Lamichhane,7,7,1,0,100.0,0
Ahsan Ali,348146,run out (Wiese/Fakhar Zaman),33,25,3,2,132.0,0
Rilee Rossouw,318845,c Wiese b Lamichhane,8,7,1,0,114.29,0
Umar Akmal,317273, b Lamichhane,1,2,0,0,50.0,0
Danish Aziz,793411,c Haris Sohail b Lamichhane,1,7,0,0,14.29,0
Sarfaraz Ahmed (c)†,227760,c Lamichhane b Yasir Shah,29,27,1,0,107.41,0
Mohammad Nawaz,348148,c de Villiers b Haris Rauf,12,18,1,0,66.67,0
Sohail Tanvir,43265, b Shaheen Shah Afridi,7,17,0,0,41.18,0
Fawad Ahmed,240609, b Haris Rauf,0,3,0,0,0.0,0
Mohammad Hasnain,1158100,run out (†Gauhar Ali/Haris Rauf),0,2,0,0,0.0,0
Harry Gurney,244639,not out ,0,0,0,0,,0
Fakhar Zaman (c),512191,c Ahsan Ali b Mohammad Hasnain,2,4,0,0,50.0,1
Gauhar Ali †,321154, b Gurney,21,15,3,1,140.0,1
Haris Sohail,318788,not out ,33,42,3,0,78.57,1
AB de Villiers,44936,not out ,47,38,7,0,123.68,1
