Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Alex Carey †,326434,c Webster b Boyce,16,21,1,0,76.19,0
Jake Weatherald,781285,run out (Usman Shinwari/†Harper),71,44,6,3,161.36,0
Colin Ingram (c),45705,c White b Boyce,6,10,1,0,60.0,0
Matthew Short,605575,run out (Wildermuth/†Harper),1,4,0,0,25.0,0
Jonathan Wells,233680,not out ,22,22,1,0,100.0,0
Jake Lehmann,437448,c & b Christian,2,6,0,0,33.33,0
Michael Neser,376169,lbw b Usman Shinwari,13,7,2,0,185.71,0
Rashid Khan,793463,not out ,21,7,2,2,300.0,0
Mackenzie Harvey,1076382,c †Carey b Stanlake,1,5,0,0,20.0,1
Cameron White,8291,lbw b Rashid Khan,17,22,1,0,77.27,1
Sam Harper †,772361,c †Carey b Neser,1,3,0,0,33.33,1
Tom Cooper (c),219885,c Ingram b O'Connor,16,12,1,1,133.33,1
Beau Webster,381329,c Rashid Khan b Neser,33,36,2,0,91.67,1
Mohammad Nabi,25913, b O'Connor,2,4,0,0,50.0,1
Dan Christian,4864, b Ingram,3,4,0,0,75.0,1
Jack Wildermuth,570854, b Stanlake,24,20,1,1,120.0,1
Cameron Boyce,326625,lbw b Laughlin,18,8,1,2,225.0,1
Kane Richardson,272262,not out ,4,4,0,0,100.0,1
Usman Shinwari,697279,not out ,3,2,0,0,150.0,1
