Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Fakhar Zaman,512191,run out (Permaul/Williams),39,24,6,1,162.50,0
Babar Azam,348144,lbw b Emrit,17,13,3,0,130.76,0
Hussain Talat,628240,run out (Walton/†Ramdin),41,37,2,1,110.81,0
Sarfaraz Ahmed (c)†,227760,c Fletcher b Powell,38,22,4,1,172.72,0
Shoaib Malik,42657,not out ,37,14,4,2,264.28,0
Asif Ali,494230, b Paul,1,2,0,0,50.00,0
Faheem Ashraf,681117,not out ,16,9,1,1,177.77,0
Chadwick Walton,315586,c Asif Ali b Mohammad Nawaz,6,4,0,1,150.00,1
Andre Fletcher,51862,c Hussain Talat b Mohammad Amir,0,3,0,0,0.00,1
Marlon Samuels,52983,c Faheem Ashraf b Mohammad Nawaz,18,19,3,0,94.73,1
Jason Mohammed (c),230549,c Hussain Talat b Mohammad Amir,0,2,0,0,0.00,1
Denesh Ramdin †,52917,c Mohammad Nawaz b Hasan Ali,0,5,0,0,0.00,1
Rovman Powell,820351,c & b Shadab Khan,5,10,1,0,50.00,1
Keemo Paul,677081,not out ,10,13,1,0,76.92,1
Rayad Emrit,51784,c Hussain Talat b Shoaib Malik,11,20,0,1,55.00,1
Kesrick Williams,450075,c Babar Azam b Shoaib Malik,0,1,0,0,0.00,1
Samuel Badree,51433,c Shoaib Malik b Hussain Talat,7,5,0,1,140.00,1
Veerasammy Permaul,274921,absent hurt,-,-,-,-,0.00,1
