Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner,219889, b Mohammad Amir,7,18,19,1,0,38.89,0
Travis Head,530011,c †Mohammad Rizwan b Imad Wasim,39,39,61,5,0,100.0,0
Steven Smith (c),267192,c †Mohammad Rizwan b Mohammad Amir,0,1,1,0,0,0.0,0
Chris Lynn,326637,c †Mohammad Rizwan b Hasan Ali,16,12,24,0,1,133.33,0
Mitchell Marsh,272450,c †Mohammad Rizwan b Imad Wasim,4,17,30,0,0,23.53,0
Glenn Maxwell,325026,c Mohammad Hafeez b Hasan Ali,60,56,77,7,0,107.14,0
Matthew Wade †,230193,not out ,100,100,150,7,2,100.0,0
James Faulkner,270484,c Mohammad Hafeez b Mohammad Nawaz,5,12,13,0,0,41.67,0
Pat Cummins,489889,run out (Umar Akmal/Mohammad Amir),15,32,35,0,0,46.88,0
Mitchell Starc,311592, b Hasan Ali,10,8,15,0,1,125.0,0
Billy Stanlake,533042,not out ,1,6,21,0,0,16.67,0
Azhar Ali (c),39037,c Warner b Faulkner,24,48,78,0,0,50.0,1
Sharjeel Khan,227762,c Maxwell b Faulkner,18,22,45,1,1,81.82,1
Mohammad Hafeez,41434,c †Wade b Faulkner,4,7,11,0,0,57.14,1
Babar Azam,348144,c Smith b Cummins,33,46,70,3,0,71.74,1
Umar Akmal,317273,c Head b Starc,17,25,29,3,0,68.0,1
Mohammad Rizwan †,323389,c Marsh b Cummins,21,44,53,0,0,47.73,1
Imad Wasim,227758,c Warner b Marsh,29,36,54,1,1,80.56,1
Mohammad Nawaz,348148, b Starc,1,9,10,0,0,11.11,1
Mohammad Amir,290948,c Maxwell b Faulkner,8,10,14,0,0,80.0,1
Wahab Riaz,43590,c Starc b Cummins,6,8,12,0,0,75.0,1
Hasan Ali,681305,not out ,1,1,4,0,0,100.0,1
