Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Umar Amin,288211,c Mohammad Irfan b Sohail Tanvir,8,10,1,0,80.0,0
Shane Watson,8180,c Sohaib Maqsood b Junaid Khan,19,17,2,1,111.76,0
Rameez Raja,232489, b Junaid Khan,1,2,0,0,50.0,0
Sarfaraz Ahmed (c)†,227760,c Sohaib Maqsood b Sohail Tanvir,30,33,3,0,90.91,0
Rilee Rossouw,318845,st †Sangakkara b Shoaib Malik,9,8,0,1,112.5,0
Mahmudullah,56025,c †Sangakkara b Mohammad Irfan,15,13,0,1,115.38,0
Mohammad Nawaz,348148,c Pollard b Sohail Tanvir,3,7,0,0,42.86,0
Hassan Khan,959789, b Imran Tahir,0,2,0,0,0.0,0
Anwar Ali,232491,not out ,1,1,0,0,100.0,0
John Hastings,228622, b Imran Tahir,0,1,0,0,0.0,0
Rahat Ali,323244,lbw b Imran Tahir,0,1,0,0,0.0,0
Kumar Sangakkara †,50710,not out ,51,44,5,1,115.91,1
Ahmed Shehzad,259410,c Hastings b Hassan Khan,27,35,3,0,77.14,1
Sohaib Maqsood,43266,not out ,26,21,2,1,123.81,1
