Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Mohammad Shahzad †,419873,lbw b Nazmul Islam,26,22,3,1,118.18,0
Usman Ghani,711559,c †Mushfiqur Rahim b Abu Jayed,19,26,1,1,73.08,0
Asghar Afghan (c),320652,c sub (Sabbir Rahman) b Ariful Haque,27,17,0,3,158.82,0
Samiullah Shinwari,318339,not out ,33,28,1,2,117.86,0
Mohammad Nabi,25913,c Mahmudullah b Abu Jayed,3,5,0,0,60.0,0
Najibullah Zadran,524049,c Mahmudullah b Shakib Al Hasan,15,16,1,1,93.75,0
Shafiqullah,362603,c Mehidy Hasan Miraz b Nazmul Islam,4,5,0,0,80.0,0
Rashid Khan,793463,not out ,1,1,0,0,100.0,0
Liton Das,536936,run out (Aftab Alam/Mohammad Nabi),12,14,1,0,85.71,1
Tamim Iqbal,56194,c sub (Darwish Rasooli) b Mujeeb Ur Rahman,5,6,1,0,83.33,1
Soumya Sarkar,436677,run out (Karim Janat/Mohammad Nabi),15,13,1,1,115.38,1
Mushfiqur Rahim †,56029,c Najibullah Zadran b Rashid Khan,46,37,7,0,124.32,1
Shakib Al Hasan (c),56143,c Samiullah Shinwari b Karim Janat,10,9,0,1,111.11,1
Mahmudullah,56025,run out (Shafiqullah/Mohammad Nabi/†Mohammad Shahzad),45,38,3,2,118.42,1
Ariful Haque,270135,not out ,5,3,0,0,166.67,1
