Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Kraigg Brathwaite,348024,st †Buttler b Ali,42,70,116,2,0,60.0,0
Evin Lewis,431901,c Billings b Finn,8,9,12,2,0,88.89,0
Kieran Powell,252932,c & b Finn,9,13,16,2,0,69.23,0
Shai Hope †,581379,c †Buttler b Stokes,16,27,30,1,0,59.26,0
Jason Mohammed,230549,c Rashid b Plunkett,50,73,89,2,2,68.49,0
Jonathan Carter,314615,c Rashid b Plunkett,39,36,40,2,1,108.33,0
Jason Holder (c),391485,c & b Rashid,15,22,33,0,0,68.18,0
Carlos Brathwaite,457249,c Billings b Rashid,23,24,36,2,0,95.83,0
Ashley Nurse,315594, b Plunkett,13,10,15,2,0,130.0,0
Devendra Bishoo,341593,not out ,0,1,7,0,0,0.0,0
Shannon Gabriel,446101,run out (†Buttler),1,2,3,0,0,50.0,0
Jason Roy,298438,c CR Brathwaite b Nurse,52,48,65,7,1,108.33,1
Sam Billings,297628,c Powell b Gabriel,0,1,2,0,0,0.0,1
Joe Root,303669,not out ,90,127,195,3,0,70.87,1
Eoin Morgan (c),24598,lbw b Nurse,7,14,22,0,0,50.0,1
Ben Stokes,311158,c †Hope b Bishoo,1,5,6,0,0,20.0,1
Jos Buttler †,308967,c †Hope b Bishoo,0,7,7,0,0,0.0,1
Moeen Ali,8917, b Nurse,3,5,6,0,0,60.0,1
Chris Woakes,247235,not out ,68,83,92,5,2,81.93,1
