Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Aiden Markram,600498,c †Sarfraz Ahmed b Faheem Ashraf,90,124,147,16,0,72.58,0
Dean Elgar (c),230852,c †Sarfraz Ahmed b Mohammad Abbas,5,6,6,1,0,83.33,0
Hashim Amla,43906,c Asad Shafiq b Shadab Khan,41,98,180,6,0,41.84,0
Theunis de Bruyn,486672,lbw b Mohammad Abbas,49,82,104,9,0,59.76,0
Zubayr Hamza,550187,c †Sarfraz Ahmed b Mohammad Amir,41,68,92,5,1,60.29,0
Temba Bavuma,372116,c †Sarfraz Ahmed b Mohammad Amir,8,9,9,2,0,88.89,0
Quinton de Kock †,379143,c Mohammad Abbas b Faheem Ashraf,18,38,67,2,0,47.37,0
Vernon Philander,46945,lbw b Hasan Ali,1,15,22,0,0,6.67,0
Kagiso Rabada,550215,c †Sarfraz Ahmed b Hasan Ali,0,5,9,0,0,0.0,0
Dale Steyn,47492,not out ,2,17,26,0,0,11.76,0
Duanne Olivier,486679,c Mohammad Abbas b Faheem Ashraf,0,8,11,0,0,0.0,0
Imam-ul-Haq,568276,c Elgar b Philander,43,105,149,4,0,40.95,1
Shan Masood,233901,c †de Kock b Philander,2,7,16,0,0,28.57,1
Azhar Ali,39037,c †de Kock b Philander,0,1,1,0,0,0.0,1
Mohammad Abbas,389666,c de Bruyn b Olivier,11,51,86,2,0,21.57,1
Asad Shafiq,316397,c †de Kock b Olivier,0,3,2,0,0,0.0,1
Babar Azam,348144,c Rabada b Olivier,49,55,88,10,0,89.09,1
Sarfaraz Ahmed (c)†,227760,c Amla b Rabada,50,40,43,8,0,125.0,1
Shadab Khan,922943,c de Bruyn b Rabada,5,15,31,1,0,33.33,1
Faheem Ashraf,681117,c Zubayr Hamza b Olivier,0,1,2,0,0,0.0,1
Mohammad Amir,290948,c Zubayr Hamza b Olivier,10,17,17,2,0,58.82,1
Hasan Ali,681305,not out ,0,3,6,0,0,0.0,1
Dean Elgar (c),230852,c †Sarfraz Ahmed b Mohammad Amir,5,11,26,1,0,45.45,2
Aiden Markram,600498,c †Sarfraz Ahmed b Mohammad Abbas,21,25,47,4,0,84.0,2
Hashim Amla,43906,c †Sarfraz Ahmed b Hasan Ali,71,144,223,14,0,49.31,2
Theunis de Bruyn,486672,c Asad Shafiq b Faheem Ashraf,7,17,35,1,0,41.18,2
Zubayr Hamza,550187,lbw b Faheem Ashraf,0,2,2,0,0,0.0,2
Temba Bavuma,372116,c †Sarfraz Ahmed b Shadab Khan,23,42,68,3,0,54.76,2
Quinton de Kock †,379143,c Hasan Ali b Shadab Khan,129,138,228,18,1,93.48,2
Vernon Philander,46945,lbw b Mohammad Amir,14,33,48,3,0,42.42,2
Kagiso Rabada,550215,c Shadab Khan b Faheem Ashraf,21,62,89,3,0,33.87,2
Dale Steyn,47492,not out ,0,4,11,0,0,0.0,2
Duanne Olivier,486679,c †Sarfraz Ahmed b Shadab Khan,1,7,6,0,0,14.29,2
Imam-ul-Haq,568276,c †de Kock b Steyn,35,65,80,4,0,53.85,3
Shan Masood,233901,c †de Kock b Steyn,37,66,104,4,0,56.06,3
Azhar Ali,39037,c †de Kock b Olivier,15,41,59,3,0,36.59,3
Asad Shafiq,316397,c Elgar b Philander,65,71,108,11,0,91.55,3
Babar Azam,348144,c †de Kock b Olivier,21,29,49,5,0,72.41,3
Sarfaraz Ahmed (c)†,227760, b Olivier,0,1,1,0,0,0.0,3
Shadab Khan,922943,not out ,47,66,110,7,0,71.21,3
Faheem Ashraf,681117,c Markram b Rabada,15,19,25,3,0,78.95,3
Mohammad Amir,290948,c Markram b Rabada,4,5,8,1,0,80.0,3
Hasan Ali,681305,c & b Rabada,22,14,22,2,1,157.14,3
Mohammad Abbas,389666,run out (Markram/†de Kock),9,18,30,1,0,50.0,3
