Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Rory Burns,398778, b Perera,14,34,2,0,41.18,0
Keaton Jennings,440780,c Silva b Pushpakumara,13,24,1,0,54.17,0
Jonny Bairstow,297433, b Sandakan,110,186,9,1,59.14,0
Joe Root (c),303669,c Gunathilaka b Sandakan,46,79,4,0,58.23,0
Ben Stokes,311158,c de Silva b Sandakan,57,88,5,2,64.77,0
Jos Buttler,308967,c & b Sandakan,16,26,2,0,61.54,0
Moeen Ali,8917,c Mathews b Perera,33,55,4,0,60.0,0
Ben Foakes †,364788,c †Dickwella b Pushpakumara,13,26,2,0,50.0,0
Adil Rashid,244497,not out ,21,31,2,0,67.74,0
Stuart Broad,10617, b Sandakan,0,2,0,0,0.0,0
Jack Leach,455524,c Mathews b Perera,2,7,0,0,28.57,0
Danushka Gunathilaka,345821,c Jennings b Leach,18,41,3,0,43.9,1
Dimuth Karunaratne,227772,c Jennings b Rashid,83,125,9,0,66.4,1
Dhananjaya de Silva,465793,c Jennings b Rashid,73,129,8,0,56.59,1
Kusal Mendis,629074,c Stokes b Rashid,27,36,4,0,75.0,1
Angelo Mathews,49764,c †Foakes b Stokes,5,7,1,0,71.43,1
Roshen Silva,237310,c Jennings b Rashid,3,9,0,0,33.33,1
Niroshan Dickwella †,429754,c †Foakes b Stokes,5,16,0,0,31.25,1
Dilruwan Perera,49920,c †Foakes b Stokes,0,5,0,0,0.0,1
Suranga Lakmal (c),49619,not out ,3,9,0,0,33.33,1
Lakshan Sandakan,429738,run out (Rashid),2,4,0,0,50.0,1
Malinda Pushpakumara,50205,lbw b Rashid,13,14,3,0,92.86,1
Rory Burns,398778,lbw b Perera,7,27,0,0,25.93,2
Keaton Jennings,440780,lbw b Perera,1,12,0,0,8.33,2
Jonny Bairstow,297433,c sub (JK Silva) b Perera,15,31,1,0,48.39,2
Joe Root (c),303669,c & b Pushpakumara,7,9,0,0,77.78,2
Ben Stokes,311158,c Pushpakumara b Perera,42,63,4,0,66.67,2
Jos Buttler,308967,st †Dickwella b Sandakan,64,79,3,0,81.01,2
Moeen Ali,8917,c de Silva b Sandakan,22,53,1,0,41.51,2
Ben Foakes †,364788,not out ,36,82,1,0,43.9,2
Adil Rashid,244497,c †Dickwella b Pushpakumara,24,48,1,0,50.0,2
Stuart Broad,10617,c Mendis b Pushpakumara,1,5,0,0,20.0,2
Jack Leach,455524,c †Dickwella b Perera,0,13,0,0,0.0,2
Danushka Gunathilaka,345821,c Stokes b Ali,6,20,0,0,30.0,3
Dimuth Karunaratne,227772, b Ali,23,36,3,0,63.89,3
Dhananjaya de Silva,465793,lbw b Leach,0,7,0,0,0.0,3
Kusal Mendis,629074,run out (Leach),86,129,8,1,66.67,3
Angelo Mathews,49764,c Broad b Stokes,5,9,0,0,55.56,3
Lakshan Sandakan,429738,c Stokes b Leach,7,41,1,0,17.07,3
Roshen Silva,237310,lbw b Ali,65,161,4,0,40.37,3
Niroshan Dickwella †,429754,c Jennings b Leach,19,19,2,0,100.0,3
Dilruwan Perera,49920,c Jennings b Ali,5,22,1,0,22.73,3
Suranga Lakmal (c),49619,lbw b Leach,11,38,1,0,28.95,3
Malinda Pushpakumara,50205,not out ,42,40,6,1,105.0,3
