Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Alastair Cook,11728,c †de Kock b Philander,3,13,16,0,0,23.08,0
Keaton Jennings,440780,lbw b Philander,8,12,28,2,0,66.67,0
Gary Ballance,232438,lbw b Morkel,20,41,55,2,0,48.78,0
Joe Root (c),303669,c †de Kock b Morkel,190,234,375,27,1,81.2,0
Jonny Bairstow †,297433,lbw b Philander,10,25,38,2,0,40.0,0
Ben Stokes,311158,c †de Kock b Rabada,56,108,141,8,1,51.85,0
Moeen Ali,8917, b Rabada,87,147,208,8,0,59.18,0
Liam Dawson,211855,lbw b Morkel,0,2,5,0,0,0.0,0
Stuart Broad,10617,not out ,57,47,80,8,2,121.28,0
Mark Wood,351588,lbw b Rabada,0,2,3,0,0,0.0,0
James Anderson,8608,c †de Kock b Morkel,12,11,23,1,1,109.09,0
Dean Elgar (c),230852,c Ballance b Ali,54,118,145,8,0,45.76,1
Heino Kuhn,45955,c Cook b Broad,1,14,25,0,0,7.14,1
Hashim Amla,43906,lbw b Ali,29,40,80,3,0,72.5,1
Jean-Paul Duminy,44932,lbw b Broad,15,38,52,3,0,39.47,1
Temba Bavuma,372116,c Stokes b Ali,59,130,195,9,0,45.38,1
Theunis de Bruyn,486672,c †Bairstow b Anderson,48,85,120,6,0,56.47,1
Kagiso Rabada,550215,c †Bairstow b Dawson,27,55,55,4,0,49.09,1
Quinton de Kock †,379143,c Stokes b Anderson,51,37,69,10,0,137.84,1
Vernon Philander,46945, b Ali,52,86,114,7,0,60.47,1
Keshav Maharaj,267724,lbw b Dawson,9,22,31,1,0,40.91,1
Morne Morkel,46538,not out ,2,8,22,0,0,25.0,1
Alastair Cook,11728,c Bavuma b Morkel,69,192,232,10,0,35.94,2
Keaton Jennings,440780,c †de Kock b Morkel,33,101,123,4,0,32.67,2
Gary Ballance,232438,c †de Kock b Morkel,34,78,119,4,0,43.59,2
Joe Root (c),303669, b Maharaj,5,13,20,1,0,38.46,2
Jonny Bairstow †,297433,st †de Kock b Maharaj,51,76,113,6,0,67.11,2
Ben Stokes,311158,lbw b Rabada,1,4,13,0,0,25.0,2
Moeen Ali,8917, b Maharaj,7,16,29,0,0,43.75,2
Liam Dawson,211855, b Rabada,0,2,6,0,0,0.0,2
Stuart Broad,10617,c de Bruyn b Maharaj,0,1,3,0,0,0.0,2
Mark Wood,351588, b Rabada,28,36,37,4,0,77.78,2
James Anderson,8608,not out ,0,5,15,0,0,0.0,2
Heino Kuhn,45955,c †Bairstow b Anderson,9,28,,1,0,32.14,3
Dean Elgar (c),230852,c & b Ali,2,21,,0,0,9.52,3
Hashim Amla,43906,lbw b Dawson,11,21,,2,0,52.38,3
Jean-Paul Duminy,44932,c Ali b Wood,2,16,,0,0,12.5,3
Quinton de Kock †,379143, b Ali,18,37,,2,0,48.65,3
Temba Bavuma,372116, b Ali,21,41,,2,0,51.22,3
Theunis de Bruyn,486672,c Stokes b Ali,1,4,,0,0,25.0,3
Vernon Philander,46945,not out ,19,29,,2,1,65.52,3
Keshav Maharaj,267724, b Ali,10,9,,2,0,111.11,3
Kagiso Rabada,550215,c †Bairstow b Ali,4,7,,1,0,57.14,3
Morne Morkel,46538,c Jennings b Dawson,14,7,,0,2,200.0,3
