Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Kieran Powell,252932,c †Dhoni b Kumar,0,4,4,0,0,0.0,0
Rovman Powell,820351,c Dhawan b Ahmed,16,39,74,1,0,41.03,0
Shai Hope †,581379, b Bumrah,0,5,5,0,0,0.0,0
Marlon Samuels,52983,c Kohli b Jadeja,24,38,40,3,1,63.16,0
Shimron Hetmyer,670025,lbw b Jadeja,9,11,14,1,0,81.82,0
Jason Holder (c),391485,c Jadhav b Ahmed,25,33,39,2,0,75.76,0
Fabian Allen,670013,c Jadhav b Bumrah,4,11,14,0,0,36.36,0
Keemo Paul,677081,c Rayudu b Kuldeep Yadav,5,18,29,0,0,27.78,0
Devendra Bishoo,341593,not out ,8,15,28,1,0,53.33,0
Kemar Roach,230553,c Jadhav b Jadeja,5,15,12,1,0,33.33,0
Oshane Thomas,914567,lbw b Jadeja,0,2,2,0,0,0.0,0
Rohit Sharma,34102,not out ,63,56,65,5,4,112.5,1
Shikhar Dhawan,28235, b Thomas,6,5,7,1,0,120.0,1
Virat Kohli (c),253802,not out ,33,29,57,6,0,113.79,1
