Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,lbw b Narine,12,16,24,1,0,75.0,0
Manan Vohra,532856,c †Uthappa b Yadav,25,16,20,4,0,156.25,0
Shaun Marsh,6683, b Woakes,11,10,15,2,0,110.0,0
Wriddhiman Saha †,279810,st †Uthappa b Kuldeep Yadav,38,33,57,2,1,115.15,0
Glenn Maxwell (c),325026,c Woakes b Kuldeep Yadav,44,25,36,1,4,176.0,0
Axar Patel,554691,not out ,8,10,23,0,0,80.0,0
Swapnil Singh,232292, b Woakes,2,2,3,0,0,100.0,0
Rahul Tewatia,423838,not out ,15,8,10,3,0,187.5,0
Sunil Narine,230558, b Sharma,18,10,17,4,0,180.0,1
Chris Lynn,326637,run out (Patel/†Saha),84,52,81,8,3,161.54,1
Gautam Gambhir (c),28763,c Marsh b Tewatia,8,18,25,0,0,44.44,1
Robin Uthappa †,35582,c Patel b Tewatia,0,1,2,0,0,0.0,1
Manish Pandey,290630,c Patel b Henry,18,23,31,1,0,78.26,1
Colin de Grandhomme,55395,not out ,11,7,17,1,0,157.14,1
Yusuf Pathan,32498,c Maxwell b Sharma,2,3,4,0,0,66.67,1
Chris Woakes,247235,not out ,8,6,9,0,1,133.33,1
