Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Mohammad Rizwan †,323389,not out ,104,64,102,6,7,162.5,0
Babar Azam (c),348144,run out (Fortuin),0,1,2,0,0,0.0,0
Haider Ali,1168651,c Snyman b Phehlukwayo,21,16,21,0,3,131.25,0
Hussain Talat,628240,st †Klaasen b Shamsi,15,11,24,2,0,136.36,0
Iftikhar Ahmed,480603,c Hendricks b Fortuin,4,8,13,0,0,50.0,0
Khushdil Shah,716733,c Fortuin b Sipamla,12,12,20,0,1,100.0,0
Faheem Ashraf,681117,c Miller b Phehlukwayo,4,5,8,0,0,80.0,0
Mohammad Nawaz,348148,not out ,3,3,11,0,0,100.0,0
Janneman Malan,605680, b Usman Qadir,44,29,33,8,1,151.72,1
Reeza Hendricks,269280,run out (†Mohammad Rizwan),54,42,93,8,0,128.57,1
Jacques Snyman,594329, b Usman Qadir,2,6,9,0,0,33.33,1
David Miller,321777,c †Mohammad Rizwan b Faheem Ashraf,6,10,19,0,0,60.0,1
Heinrich Klaasen (c)†,436757,c Hussain Talat b Haris Rauf,12,10,22,2,0,120.0,1
Andile Phehlukwayo,540316,c Haider Ali b Haris Rauf,14,8,16,1,1,175.0,1
Dwaine Pretorius,327830,not out ,15,6,18,1,1,250.0,1
Bjorn Fortuin,553249,not out ,17,9,13,3,0,188.89,1
