Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jean-Paul Duminy,44932,lbw b Usman Shinwari,4,9,1,0,44.44,0
Alex Hales,249866,c & b Mohammad Irfan,11,9,2,0,122.22,0
Chadwick Walton †,315586, b Shahid Afridi,21,17,2,1,123.53,0
Misbah-ul-Haq (c),41378, b Shahid Afridi,19,23,3,0,82.61,0
Hussain Talat,628240,c Ingram b Mohammad Irfan,1,2,0,0,50.0,0
Asif Ali,494230, b Mills,34,14,1,4,242.86,0
Shadab Khan,922943,c Babar Azam b Mohammad Amir,8,10,0,0,80.0,0
Faheem Ashraf,681117, b Usman Shinwari,4,8,0,0,50.0,0
Amad Butt,717373,not out ,13,14,1,0,92.86,0
Zafar Gohar,348154,c Shahid Afridi b Usman Shinwari,3,7,0,0,42.86,0
Steven Finn,210283,lbw b Usman Shinwari,0,1,0,0,0.0,0
Khurram Manzoor,41140,lbw b Finn,15,12,1,1,125.0,1
Joe Denly,12454, b Faheem Ashraf,36,28,6,1,128.57,1
Babar Azam,348144,not out ,29,26,2,0,111.54,1
Eoin Morgan (c),24598,c †Walton b Shadab Khan,2,6,0,0,33.33,1
Colin Ingram,45705,not out ,31,30,2,2,103.33,1
