Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c Junaid Khan b Mohammad Irfan,11,11,2,0,100.0,0
Kamran Akmal †,41028,c Viljoen b Mohammad Irfan,0,4,0,0,0.0,0
Dwayne Smith,53118,c Pollard b Imran Tahir,24,23,3,1,104.35,0
Mohammad Hafeez,41434,c Sohaib Maqsood b Junaid Khan,59,52,6,1,113.46,0
Haris Sohail,318788,c Sohail Tanvir b Viljoen,14,15,0,1,93.33,0
Daren Sammy (c),53115,c †Sangakkara b Sohail Tanvir,29,11,2,3,263.64,0
Hammad Azam,384518,not out ,3,3,0,0,100.0,0
Chris Jordan,288992,not out ,1,1,0,0,100.0,0
Kumar Sangakkara †,50710,c †Kamran Akmal b Wahab Riaz,57,51,3,2,111.76,1
Ahmed Shehzad,259410,c Hammad Azam b Wahab Riaz,0,6,0,0,0.0,1
Sohaib Maqsood,43266,c Jordan b Mohammad Asghar,21,16,3,1,131.25,1
Shoaib Malik (c),42657,not out ,42,30,2,2,140.0,1
Kieron Pollard,230559,not out ,21,13,4,0,161.54,1
