Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Liam Livingstone,403902,c Finch b Gleeson,29,19,1,2,152.63,0
Josh Inglis †,662235,c Christian b Richardson,14,10,1,1,140.0,0
Cameron Bancroft,501011,c Christian b Richardson,51,37,3,1,137.84,0
Ashton Turner,500268,c Gurney b Richardson,36,26,3,1,138.46,0
Mitchell Marsh (c),272450,not out ,56,22,1,6,254.55,0
Ashton Agar,505120,c & b Richardson,2,2,0,0,100.0,0
Cameron Green,1076713,c Cooper b Gurney,3,4,0,0,75.0,0
Chris Jordan,288992,run out (Christian/Gurney),0,0,0,0,,0
Sam Harper †,772361,c Jordan b Paris,15,12,1,1,125.0,1
Aaron Finch (c),5334,c Turner b Jordan,28,15,3,1,186.67,1
Shaun Marsh,6683,c Jordan b Fawad Ahmed,55,38,1,4,144.74,1
Tom Cooper,219885, b Agar,9,14,1,0,64.29,1
Beau Webster,381329,not out ,67,37,4,3,181.08,1
Dan Christian,4864,c Jordan b Fawad Ahmed,0,2,0,0,0.0,1
Jack Wildermuth,570854,c Agar b Jordan,0,1,0,0,0.0,1
Cameron Boyce,326625,not out ,4,1,1,0,400.0,1
